time	200	160	128	102.4	81.92	65.536	52.4288	41.94304	33.554432	26.8435456	21.47483648	17.17986918
5	109	95	67	51	50	49	45	43	47	45	43	40
6	103	83	66	55	51	44	46	49	49	47	43	41
7	101	81	64	60	49	43	43	46	48	44	42	45
8	103	85	74	59	48	48	44	42	45	45	41	47
9	114	83	71	53	56	48	49	45	48	44	42	42
10	102	88	67	68	54	51	48	47	45	43	43	52
11	116	91	73	68	58	49	52	51	46	44	41	48
12	123	93	80	86	61	53	49	46	43	49	46	50
13	136	98	87	89	67	56	50	52	49	47	45	48
14	150	117	95	103	72	57	51	43	45	45	49	41
15	172	119	100	123	84	62	53	51	43	47	45	40
16	216	136	117	142	95	70	51	48	45	46	46	48
17	251	151	138	172	110	72	54	46	51	50	44	51
18	274	163	158	183	112	75	51	47	46	44	48	48
19	311	193	181	242	126	81	56	52	51	43	48	45
20	360	220	208	260	150	83	58	51	49	47	48	45
21	428	261	238	303	160	90	63	51	48	51	45	49
22	481	285	267	357	190	93	60	46	55	44	44	45
23	563	331	293	376	221	107	68	60	51	47	45	51
24	620	363	362	430	249	118	73	52	43	46	44	44
25	706	442	409	492	262	125	73	56	48	45	51	51
26	802	490	450	543	296	131	74	60	53	48	44	51
27	883	550	530	597	323	145	81	59	54	45	43	43
28	1009	589	603	686	359	166	96	65	53	51	49	50
29	1095	711	666	734	384	186	110	58	57	43	48	50
30	1222	785	703	807	430	205	102	69	55	52	51	50
31	1321	832	772	864	439	214	110	65	51	49	47	54
32	1466	914	848	927	505	238	119	70	57	56	47	54
33	1529	1035	952	967	537	253	140	77	62	57	50	51
34	1633	1104	987	1085	564	312	141	78	61	51	53	57
35	1766	1210	1075	1105	590	301	140	88	63	58	49	58
36	1877	1230	1162	1166	649	345	166	88	67	71	56	62
37	1930	1409	1225	1233	691	371	176	91	66	67	56	59
38	2124	1463	1290	1316	712	391	176	100	75	68	58	66
39	2162	1499	1354	1415	757	445	197	104	74	65	58	76
40	2257	1620	1420	1457	776	456	211	111	77	72	65	67
41	2350	1656	1511	1474	836	485	221	115	85	89	69	89
42	2470	1792	1568	1563	868	500	234	116	97	88	78	88
43	2456	1786	1619	1625	925	545	245	122	103	88	80	92
44	2628	1892	1674	1723	927	586	256	149	105	96	84	95
45	2708	1977	1686	1764	992	588	282	157	118	102	93	107
46	2783	2078	1785	1794	1045	613	297	158	120	110	102	110
47	2806	2142	1768	1894	1067	652	319	173	125	112	97	112
48	2867	2170	1808	1953	1107	701	315	181	130	120	115	133
49	2975	2229	1843	1985	1156	727	348	189	144	136	129	139
50	3021	2353	1933	2046	1184	757	370	213	158	148	135	144
51	3165	2337	1942	2156	1234	772	368	221	158	160	153	173
52	3128	2381	1941	2202	1267	814	376	228	179	182	160	177
53	3218	2505	1979	2276	1319	821	409	250	192	180	172	194
54	3353	2518	1989	2284	1376	859	425	267	190	222	187	220
55	3490	2542	2042	2348	1416	861	428	276	210	224	204	243
56	3515	2579	2071	2390	1409	906	446	294	229	232	221	268
57	3573	2707	2160	2480	1471	943	468	308	260	264	265	312
58	3608	2694	2146	2589	1549	961	490	308	255	272	280	308
59	3738	2770	2110	2596	1517	957	507	331	271	287	293	335
60	3778	2822	2160	2681	1628	1047	514	329	278	297	313	336
61	3783	2852	2206	2814	1661	1003	512	343	305	316	324	390
62	4024	2874	2220	2685	1695	1037	531	378	320	343	373	421
63	4075	2953	2261	2822	1728	1084	549	405	361	369	384	440
64	4092	3027	2322	3021	1762	1136	576	397	349	395	438	451
65	4162	2954	2322	3072	1825	1126	577	440	396	413	439	486
66	4198	3011	2308	3100	1917	1218	625	457	404	436	481	533
67	4342	3093	2366	3115	1920	1183	634	464	425	440	512	568
68	4331	3116	2362	3230	1985	1222	645	473	438	502	560	588
69	4422	3195	2387	3291	1997	1234	620	515	447	505	571	642
70	4534	3217	2479	3423	2075	1287	651	518	476	543	587	658
71	4565	3257	2456	3320	2098	1344	696	534	505	556	666	681
72	4671	3283	2521	3547	2108	1344	694	580	545	600	678	705
73	4806	3346	2483	3605	2153	1356	722	579	539	622	709	749
74	4835	3387	2579	3550	2219	1400	743	569	565	653	706	811
75	4941	3392	2629	3820	2290	1430	746	626	583	674	783	803
76	4949	3427	2629	3847	2316	1491	767	640	610	694	829	834
77	5014	3467	2638	3847	2355	1513	784	669	638	711	841	896
78	5101	3526	2672	3892	2432	1545	806	670	653	767	859	910
79	5288	3554	2741	4066	2491	1530	831	706	693	796	891	960
80	5266	3617	2797	4100	2520	1568	862	731	698	816	918	1002
81	5365	3547	2770	4123	2612	1638	841	737	721	875	950	979
82	5380	3663	2812	4203	2627	1634	878	732	780	872	994	1056
83	5513	3675	2867	4308	2638	1631	878	798	782	917	1039	1051
84	5563	3702	2869	4436	2648	1672	944	790	835	922	1060	1121
85	5635	3737	2943	4438	2733	1703	917	805	830	987	1072	1117
86	5643	3745	2982	4550	2828	1744	962	861	865	1000	1072	1168
87	5676	3787	3028	4580	2828	1768	1002	883	929	1024	1112	1185
88	5767	3819	2991	4689	2924	1808	996	897	931	1074	1144	1205
89	5816	3868	3006	4698	2964	1823	994	920	954	1090	1207	1173
90	5906	3895	3082	4686	2961	1824	1025	918	979	1099	1189	1233
91	5933	3954	3076	4821	3062	1860	1010	950	1024	1145	1239	1264
92	6000	3932	3242	4909	3110	1938	1073	1012	1044	1174	1208	1294
93	6095	4062	3153	4922	3136	1973	1109	1048	1047	1196	1259	1343
94	6129	4052	3251	4972	3229	1988	1108	1081	1115	1240	1281	1352
95	6160	4079	3315	5126	3237	2025	1166	1122	1086	1229	1357	1383
96	6147	4102	3289	5110	3268	2056	1165	1103	1161	1286	1373	1386
97	6201	4177	3355	5190	3308	2087	1167	1146	1149	1295	1363	1403
98	6223	4185	3311	5204	3379	2099	1183	1156	1182	1327	1368	1411
99	6359	4194	3403	5149	3363	2158	1201	1190	1209	1415	1396	1474
100	6316	4293	3445	5271	3466	2180	1249	1200	1250	1411	1429	1438
101	6394	4234	3564	5378	3597	2234	1264	1244	1260	1454	1444	1442
102	6428	4285	3611	5437	3572	2272	1301	1263	1304	1428	1468	1510
103	6469	4331	3571	5452	3611	2263	1348	1257	1329	1494	1516	1489
104	6529	4379	3551	5431	3663	2339	1356	1304	1372	1526	1471	1532
105	6573	4453	3643	5539	3659	2355	1388	1339	1403	1569	1562	1492
106	6687	4365	3781	5622	3785	2337	1412	1371	1438	1573	1555	1531
107	6595	4398	3864	5537	3816	2407	1452	1367	1437	1640	1566	1528
108	6725	4602	3651	5720	3714	2384	1452	1391	1462	1597	1614	1538
109	6721	4498	3843	5736	3948	2497	1449	1435	1454	1678	1590	1564
110	6868	4560	3777	5797	3879	2504	1511	1481	1475	1680	1640	1569
111	6819	4617	3911	5760	3958	2506	1518	1461	1525	1691	1659	1598
112	6882	4539	4011	5832	4013	2639	1503	1481	1595	1729	1643	1580
113	7014	4676	3924	5913	4051	2681	1641	1550	1610	1741	1653	1590
114	7083	4568	4086	5934	4187	2747	1621	1543	1612	1762	1673	1565
115	7087	4694	4070	5909	4132	2731	1600	1584	1570	1803	1646	1590
116	7028	4822	4012	5992	4032	2756	1678	1631	1662	1871	1743	1647
117	7183	4827	4142	6121	4191	2833	1696	1701	1692	1853	1728	1622
118	7207	4828	4142	5979	4362	2909	1718	1691	1753	1912	1752	1639
119	7107	4876	4080	6085	4268	2836	1752	1689	1744	1849	1737	1616
120	7312	4773	4258	6055	4474	2948	1846	1763	1747	1926	1809	1631
121	7266	4886	4244	6151	4416	2932	1784	1793	1768	1959	1808	1633
122	7424	4830	4235	6228	4496	2997	1851	1866	1812	1976	1779	1578
123	7379	4955	4287	6279	4420	3069	1838	1876	1839	2014	1839	1631
124	7441	4936	4412	6323	4583	3055	1931	1852	1856	1988	1850	1665
125	7367	4971	4406	6294	4615	3066	1942	1883	1862	2017	1826	1657
126	7380	4992	4428	6352	4652	3174	1942	1910	1934	2009	1857	1679
127	7520	5065	4402	6375	4625	3185	1995	1962	1943	2039	1862	1672
128	7465	5020	4369	6383	4633	3210	2010	1998	1929	2076	1879	1655
129	7555	5078	4466	6505	4657	3192	2075	2008	2061	2051	1879	1668
130	7583	5039	4472	6579	4742	3343	2113	2054	2030	2098	1923	1659
131	7632	5111	4548	6499	4647	3270	2052	2093	2045	2067	1857	1638
132	7582	5092	4572	6484	4827	3509	2162	2123	2081	2116	1936	1678
133	7536	5177	4653	6657	4778	3392	2184	2157	2101	2152	1880	1650
134	7713	5189	4590	6588	4935	3406	2164	2148	2156	2141	1909	1695
135	7650	5323	4683	6663	4922	3560	2246	2211	2129	2190	1908	1719
136	7724	5261	4755	6622	5003	3465	2319	2259	2186	2213	1950	1699
137	7644	5306	4798	6614	5011	3570	2392	2259	2236	2236	1989	1701
138	7831	5428	4893	6751	5027	3549	2285	2248	2189	2225	1981	1694
139	7697	5394	4833	6755	5085	3590	2392	2349	2241	2300	1966	1754
140	7780	5352	4777	6737	4948	3548	2388	2414	2285	2297	1962	1712
141	7802	5324	4855	6615	5071	3830	2417	2443	2291	2319	1984	1752
142	7927	5487	4980	6791	5238	3784	2502	2399	2371	2323	2002	1736
143	7929	5478	4977	6768	5238	3753	2569	2458	2367	2300	1987	1757
144	7944	5509	4895	6739	5205	3701	2540	2481	2358	2317	2025	1758
145	7929	5633	4991	6713	5162	3713	2569	2487	2429	2315	2016	1752
146	7974	5560	5123	6946	5306	3946	2673	2573	2445	2329	2033	1752
147	8041	5620	5122	6791	5393	3923	2631	2574	2391	2380	2056	1750
148	7995	5530	5165	6798	5349	3812	2659	2584	2412	2324	1957	1746
149	8103	5596	5231	6770	5422	4031	2695	2682	2488	2404	2046	1809
150	8111	5589	5134	6875	5382	4077	2825	2675	2481	2389	2043	1732
151	8182	5713	5314	6912	5517	4045	2791	2682	2490	2356	2059	1746
152	8103	5767	5145	6976	5451	4131	2757	2719	2504	2345	2035	1764
153	8130	5763	5157	7019	5542	4121	2837	2748	2559	2469	2079	1726
154	8133	5776	5272	7022	5551	4071	2867	2862	2594	2445	2129	1789
155	8164	5819	5312	7038	5513	4092	2857	2761	2583	2449	2077	1780
156	8219	5853	5155	6977	5527	4076	2885	2881	2632	2436	2100	1781
157	8273	5809	5386	7033	5617	4272	2934	2929	2661	2522	2072	1774
158	8339	5847	5388	7095	5650	4338	3018	2881	2668	2473	2104	1788
159	8337	5902	5434	7160	5653	4159	2951	2946	2663	2500	2100	1776
160	8327	5959	5450	7178	5663	4448	3062	2938	2727	2536	2100	1829
161	8379	6009	5506	7184	5689	4332	3057	2936	2709	2540	2090	1784
162	8405	6023	5525	7228	5805	4357	3081	2999	2750	2501	2137	1755
163	8346	6056	5549	7102	5733	4473	3165	3106	2767	2530	2136	1803
164	8425	6089	5498	7235	5808	4391	3197	3067	2796	2534	2148	1775
165	8390	6029	5661	7140	5788	4429	3217	3080	2783	2517	2134	1754
166	8454	6024	5723	7211	5813	4519	3221	3141	2767	2556	2153	1787
167	8421	6160	5658	7183	5819	4541	3300	3147	2801	2539	2147	1817
168	8429	6143	5693	7288	5863	4519	3288	3173	2797	2561	2190	1776
169	8581	6188	5680	7264	5936	4653	3317	3188	2851	2576	2158	1750
170	8508	6184	5725	7354	5899	4610	3418	3216	2872	2608	2150	1799
171	8531	6107	5758	7346	5831	4672	3440	3265	2855	2541	2166	1780
172	8633	6315	5814	7319	5936	4599	3459	3268	2821	2568	2096	1799
173	8566	6197	5764	7373	5934	4631	3398	3221	2944	2606	2121	1754
174	8679	6307	5849	7389	5988	4743	3430	3294	2891	2577	2157	1770
175	8654	6358	5826	7407	6045	4564	3500	3290	3022	2599	2159	1790
176	8650	6356	5880	7463	6079	4710	3503	3372	2933	2555	2137	1808
