Day,Variant,cat,Index,t,f
20231004,WT,nonexpressing,20231004.WT,117,0.1842105263157895
20231004,WT,nonexpressing,20231004.WT,118,0.1842105263157895
20231207,WT,expressing,20231207.WT,0,1
20231207,WT,expressing,20231207.WT,1,1
20231207,WT,expressing,20231207.WT,2,1
20231207,WT,expressing,20231207.WT,3,1
20231207,WT,expressing,20231207.WT,4,1
20231207,WT,expressing,20231207.WT,5,1
20231207,WT,expressing,20231207.WT,6,1
20231207,WT,expressing,20231207.WT,7,1
20231207,WT,expressing,20231207.WT,8,1
20231207,WT,expressing,20231207.WT,9,1
20231207,WT,expressing,20231207.WT,10,1
20231207,WT,expressing,20231207.WT,11,1
20231207,WT,expressing,20231207.WT,12,1
20231207,WT,expressing,20231207.WT,13,1
20231207,WT,expressing,20231207.WT,14,1
20231207,WT,expressing,20231207.WT,15,1
20231207,WT,expressing,20231207.WT,16,1
20231207,WT,expressing,20231207.WT,17,1
20231207,WT,expressing,20231207.WT,18,1
20231207,WT,expressing,20231207.WT,19,1
20231207,WT,expressing,20231207.WT,20,1
20231207,WT,expressing,20231207.WT,21,1
20231207,WT,expressing,20231207.WT,22,0.9848484848484849
20231207,WT,expressing,20231207.WT,23,0.9696969696969697
20231207,WT,expressing,20231207.WT,24,0.9545454545454546
20231207,WT,expressing,20231207.WT,25,0.9393939393939394
20231207,WT,expressing,20231207.WT,26,0.9242424242424242
20231207,WT,expressing,20231207.WT,27,0.9090909090909091
20231207,WT,expressing,20231207.WT,28,0.8939393939393939
20231207,WT,expressing,20231207.WT,29,0.8939393939393939
20231207,WT,expressing,20231207.WT,30,0.8636363636363636
20231207,WT,expressing,20231207.WT,31,0.8636363636363636
20231207,WT,expressing,20231207.WT,32,0.8484848484848485
20231207,WT,expressing,20231207.WT,33,0.8333333333333334
20231207,WT,expressing,20231207.WT,34,0.8181818181818181
20231207,WT,expressing,20231207.WT,35,0.8181818181818181
20231207,WT,expressing,20231207.WT,36,0.7878787878787878
20231207,WT,expressing,20231207.WT,37,0.7727272727272727
20231207,WT,expressing,20231207.WT,38,0.7575757575757576
20231207,WT,expressing,20231207.WT,39,0.7121212121212122
20231207,WT,expressing,20231207.WT,40,0.7121212121212122
20231207,WT,expressing,20231207.WT,41,0.696969696969697
20231207,WT,expressing,20231207.WT,42,0.696969696969697
20231207,WT,expressing,20231207.WT,43,0.6818181818181819
20231207,WT,expressing,20231207.WT,44,0.6666666666666667
20231207,WT,expressing,20231207.WT,45,0.6515151515151515
20231207,WT,expressing,20231207.WT,46,0.6515151515151515
20231207,WT,expressing,20231207.WT,47,0.6363636363636364
20231207,WT,expressing,20231207.WT,48,0.6363636363636364
20231207,WT,expressing,20231207.WT,49,0.6363636363636364
20231207,WT,expressing,20231207.WT,50,0.6363636363636364
20231207,WT,expressing,20231207.WT,51,0.6363636363636364
20231207,WT,expressing,20231207.WT,52,0.6363636363636364
20231207,WT,expressing,20231207.WT,53,0.6363636363636364
20231207,WT,expressing,20231207.WT,54,0.6363636363636364
20231207,WT,expressing,20231207.WT,55,0.6363636363636364
20231207,WT,expressing,20231207.WT,56,0.6363636363636364
20231207,WT,expressing,20231207.WT,57,0.6212121212121212
20231207,WT,expressing,20231207.WT,58,0.5909090909090908
20231207,WT,expressing,20231207.WT,59,0.5909090909090908
20231207,WT,expressing,20231207.WT,60,0.5909090909090908
20231207,WT,expressing,20231207.WT,61,0.5909090909090908
20231207,WT,expressing,20231207.WT,62,0.5909090909090908
20231207,WT,expressing,20231207.WT,63,0.5909090909090908
20231207,WT,expressing,20231207.WT,64,0.5757575757575757
20231207,WT,expressing,20231207.WT,65,0.5757575757575757
20231207,WT,expressing,20231207.WT,66,0.5757575757575757
20231207,WT,expressing,20231207.WT,67,0.5606060606060606
20231207,WT,expressing,20231207.WT,68,0.5606060606060606
20231207,WT,expressing,20231207.WT,69,0.5454545454545454
20231207,WT,expressing,20231207.WT,70,0.5303030303030303
20231207,WT,expressing,20231207.WT,71,0.5303030303030303
20231207,WT,expressing,20231207.WT,72,0.5303030303030303
20231207,WT,expressing,20231207.WT,73,0.5
20231207,WT,expressing,20231207.WT,74,0.5
20231207,WT,expressing,20231207.WT,75,0.48484848484848486
20231207,WT,expressing,20231207.WT,76,0.48484848484848486
20231207,WT,expressing,20231207.WT,77,0.43939393939393945
20231207,WT,expressing,20231207.WT,78,0.4242424242424242
20231207,WT,expressing,20231207.WT,79,0.4242424242424242
20231207,WT,expressing,20231207.WT,80,0.40909090909090906
20231207,WT,expressing,20231207.WT,81,0.40909090909090906
20231207,WT,expressing,20231207.WT,82,0.3939393939393939
20231207,WT,expressing,20231207.WT,83,0.36363636363636365
20231207,WT,expressing,20231207.WT,84,0.36363636363636365
20231207,WT,expressing,20231207.WT,85,0.36363636363636365
20231207,WT,expressing,20231207.WT,86,0.3484848484848485
20231207,WT,expressing,20231207.WT,87,0.3484848484848485
20231207,WT,expressing,20231207.WT,88,0.3484848484848485
20231207,WT,expressing,20231207.WT,89,0.3484848484848485
20231207,WT,expressing,20231207.WT,90,0.3484848484848485
20231207,WT,expressing,20231207.WT,91,0.3484848484848485
20231207,WT,expressing,20231207.WT,92,0.3484848484848485
20231207,WT,expressing,20231207.WT,93,0.33333333333333337
20231207,WT,expressing,20231207.WT,94,0.33333333333333337
20231207,WT,expressing,20231207.WT,95,0.303030303030303
20231207,WT,expressing,20231207.WT,96,0.303030303030303
20231207,WT,expressing,20231207.WT,97,0.2727272727272727
20231207,WT,expressing,20231207.WT,98,0.25757575757575757
20231207,WT,expressing,20231207.WT,99,0.25757575757575757
20231207,WT,expressing,20231207.WT,100,0.25757575757575757
20231207,WT,expressing,20231207.WT,101,0.24242424242424243
20231207,WT,expressing,20231207.WT,102,0.24242424242424243
20231207,WT,expressing,20231207.WT,103,0.24242424242424243
20231207,WT,expressing,20231207.WT,104,0.24242424242424243
20231207,WT,expressing,20231207.WT,105,0.24242424242424243
20231207,WT,expressing,20231207.WT,106,0.24242424242424243
20231207,WT,expressing,20231207.WT,107,0.2272727272727273
20231207,WT,expressing,20231207.WT,108,0.2272727272727273
20231207,WT,expressing,20231207.WT,109,0.2272727272727273
20231207,WT,expressing,20231207.WT,110,0.2272727272727273
20231207,WT,expressing,20231207.WT,111,0.2272727272727273
20231207,WT,expressing,20231207.WT,112,0.2272727272727273
20231207,WT,expressing,20231207.WT,113,0.2272727272727273
20231207,WT,expressing,20231207.WT,114,0.19696969696969702
20231207,WT,expressing,20231207.WT,115,0.19696969696969702
20231207,WT,expressing,20231207.WT,116,0.19696969696969702
20231207,WT,expressing,20231207.WT,117,0.19696969696969702
20231207,WT,expressing,20231207.WT,118,0.19696969696969702
20231207,WT,nonexpressing,20231207.WT,0,1
20231207,WT,nonexpressing,20231207.WT,1,1
20231207,WT,nonexpressing,20231207.WT,2,1
20231207,WT,nonexpressing,20231207.WT,3,1
20231207,WT,nonexpressing,20231207.WT,4,1
20231207,WT,nonexpressing,20231207.WT,5,1
20231207,WT,nonexpressing,20231207.WT,6,1
20231207,WT,nonexpressing,20231207.WT,7,1
20231207,WT,nonexpressing,20231207.WT,8,1
20231207,WT,nonexpressing,20231207.WT,9,1
20231207,WT,nonexpressing,20231207.WT,10,1
20231207,WT,nonexpressing,20231207.WT,11,1
20231207,WT,nonexpressing,20231207.WT,12,0.975
20231207,WT,nonexpressing,20231207.WT,13,0.975
20231207,WT,nonexpressing,20231207.WT,14,0.9625
20231207,WT,nonexpressing,20231207.WT,15,0.9625
20231207,WT,nonexpressing,20231207.WT,16,0.95
20231207,WT,nonexpressing,20231207.WT,17,0.95
20231207,WT,nonexpressing,20231207.WT,18,0.95
20231207,WT,nonexpressing,20231207.WT,19,0.95
20231207,WT,nonexpressing,20231207.WT,20,0.95
20231207,WT,nonexpressing,20231207.WT,21,0.95
20231207,WT,nonexpressing,20231207.WT,22,0.95
20231207,WT,nonexpressing,20231207.WT,23,0.95
20231207,WT,nonexpressing,20231207.WT,24,0.9375
20231207,WT,nonexpressing,20231207.WT,25,0.925
20231207,WT,nonexpressing,20231207.WT,26,0.9
20231207,WT,nonexpressing,20231207.WT,27,0.9
20231207,WT,nonexpressing,20231207.WT,28,0.9
20231207,WT,nonexpressing,20231207.WT,29,0.9
20231207,WT,nonexpressing,20231207.WT,30,0.8875
20231207,WT,nonexpressing,20231207.WT,31,0.875
20231207,WT,nonexpressing,20231207.WT,32,0.8625
20231207,WT,nonexpressing,20231207.WT,33,0.85
20231207,WT,nonexpressing,20231207.WT,34,0.8375
20231207,WT,nonexpressing,20231207.WT,35,0.8375
20231207,WT,nonexpressing,20231207.WT,36,0.8375
20231207,WT,nonexpressing,20231207.WT,37,0.8375
20231207,WT,nonexpressing,20231207.WT,38,0.8125
20231207,WT,nonexpressing,20231207.WT,39,0.8125
20231207,WT,nonexpressing,20231207.WT,40,0.8125
20231207,WT,nonexpressing,20231207.WT,41,0.8
20231207,WT,nonexpressing,20231207.WT,42,0.7875
20231207,WT,nonexpressing,20231207.WT,43,0.7875
20231207,WT,nonexpressing,20231207.WT,44,0.7875
20231207,WT,nonexpressing,20231207.WT,45,0.775
20231207,WT,nonexpressing,20231207.WT,46,0.775
20231207,WT,nonexpressing,20231207.WT,47,0.775
20231207,WT,nonexpressing,20231207.WT,48,0.7625
20231207,WT,nonexpressing,20231207.WT,49,0.7625
20231207,WT,nonexpressing,20231207.WT,50,0.7625
20231207,WT,nonexpressing,20231207.WT,51,0.75
20231207,WT,nonexpressing,20231207.WT,52,0.75
20231207,WT,nonexpressing,20231207.WT,53,0.75
20231207,WT,nonexpressing,20231207.WT,54,0.75
20231207,WT,nonexpressing,20231207.WT,55,0.725
20231207,WT,nonexpressing,20231207.WT,56,0.7125
20231207,WT,nonexpressing,20231207.WT,57,0.6875
20231207,WT,nonexpressing,20231207.WT,58,0.675
20231207,WT,nonexpressing,20231207.WT,59,0.6625
20231207,WT,nonexpressing,20231207.WT,60,0.65
20231207,WT,nonexpressing,20231207.WT,61,0.65
20231207,WT,nonexpressing,20231207.WT,62,0.625
20231207,WT,nonexpressing,20231207.WT,63,0.5875
20231207,WT,nonexpressing,20231207.WT,64,0.575
20231207,WT,nonexpressing,20231207.WT,65,0.5625
20231207,WT,nonexpressing,20231207.WT,66,0.55
20231207,WT,nonexpressing,20231207.WT,67,0.55
20231207,WT,nonexpressing,20231207.WT,68,0.525
20231207,WT,nonexpressing,20231207.WT,69,0.525
20231207,WT,nonexpressing,20231207.WT,70,0.475
20231207,WT,nonexpressing,20231207.WT,71,0.475
20231207,WT,nonexpressing,20231207.WT,72,0.475
20231207,WT,nonexpressing,20231207.WT,73,0.475
20231207,WT,nonexpressing,20231207.WT,74,0.475
20231207,WT,nonexpressing,20231207.WT,75,0.475
20231207,WT,nonexpressing,20231207.WT,76,0.475
20231207,WT,nonexpressing,20231207.WT,77,0.4625
20231207,WT,nonexpressing,20231207.WT,78,0.4625
20231207,WT,nonexpressing,20231207.WT,79,0.4375
20231207,WT,nonexpressing,20231207.WT,80,0.42500000000000004
20231207,WT,nonexpressing,20231207.WT,81,0.4125
20231207,WT,nonexpressing,20231207.WT,82,0.4
20231207,WT,nonexpressing,20231207.WT,83,0.38749999999999996
20231207,WT,nonexpressing,20231207.WT,84,0.38749999999999996
20231207,WT,nonexpressing,20231207.WT,85,0.375
20231207,WT,nonexpressing,20231207.WT,86,0.36250000000000004
20231207,WT,nonexpressing,20231207.WT,87,0.36250000000000004
20231207,WT,nonexpressing,20231207.WT,88,0.35
20231207,WT,nonexpressing,20231207.WT,89,0.3375
20231207,WT,nonexpressing,20231207.WT,90,0.3375
20231207,WT,nonexpressing,20231207.WT,91,0.32499999999999996
20231207,WT,nonexpressing,20231207.WT,92,0.32499999999999996
20231207,WT,nonexpressing,20231207.WT,93,0.32499999999999996
20231207,WT,nonexpressing,20231207.WT,94,0.3125
20231207,WT,nonexpressing,20231207.WT,95,0.30000000000000004
20231207,WT,nonexpressing,20231207.WT,96,0.30000000000000004
20231207,WT,nonexpressing,20231207.WT,97,0.30000000000000004
20231207,WT,nonexpressing,20231207.WT,98,0.30000000000000004
20231207,WT,nonexpressing,20231207.WT,99,0.30000000000000004
20231207,WT,nonexpressing,20231207.WT,100,0.2875
20231207,WT,nonexpressing,20231207.WT,101,0.2875
20231207,WT,nonexpressing,20231207.WT,102,0.2875
20231207,WT,nonexpressing,20231207.WT,103,0.2875
20231207,WT,nonexpressing,20231207.WT,104,0.2875
20231207,WT,nonexpressing,20231207.WT,105,0.2875
20231207,WT,nonexpressing,20231207.WT,106,0.2875
20231207,WT,nonexpressing,20231207.WT,107,0.2875
20231207,WT,nonexpressing,20231207.WT,108,0.275
20231207,WT,nonexpressing,20231207.WT,109,0.275
20231207,WT,nonexpressing,20231207.WT,110,0.275
20231207,WT,nonexpressing,20231207.WT,111,0.275
20231207,WT,nonexpressing,20231207.WT,112,0.275
20231207,WT,nonexpressing,20231207.WT,113,0.275
20231207,WT,nonexpressing,20231207.WT,114,0.26249999999999996
20231207,WT,nonexpressing,20231207.WT,115,0.26249999999999996
20231207,WT,nonexpressing,20231207.WT,116,0.26249999999999996
20231207,WT,nonexpressing,20231207.WT,117,0.26249999999999996
20231207,WT,nonexpressing,20231207.WT,118,0.26249999999999996
20230929,D262V,expressing,20230929.D262V,0,1
20230929,D262V,expressing,20230929.D262V,1,1
20230929,D262V,expressing,20230929.D262V,2,1
20230929,D262V,expressing,20230929.D262V,3,1
20230929,D262V,expressing,20230929.D262V,4,1
20230929,D262V,expressing,20230929.D262V,5,1
20230929,D262V,expressing,20230929.D262V,6,1
20230929,D262V,expressing,20230929.D262V,7,1
20230929,D262V,expressing,20230929.D262V,8,1
20230929,D262V,expressing,20230929.D262V,9,1
20230929,D262V,expressing,20230929.D262V,10,1
20230929,D262V,expressing,20230929.D262V,11,1
20230929,D262V,expressing,20230929.D262V,12,1
20230929,D262V,expressing,20230929.D262V,13,1
20230929,D262V,expressing,20230929.D262V,14,1
20230929,D262V,expressing,20230929.D262V,15,1
20230929,D262V,expressing,20230929.D262V,16,1
20230929,D262V,expressing,20230929.D262V,17,1
20230929,D262V,expressing,20230929.D262V,18,1
20230929,D262V,expressing,20230929.D262V,19,0.9787234042553191
20230929,D262V,expressing,20230929.D262V,20,0.9574468085106383
20230929,D262V,expressing,20230929.D262V,21,0.9574468085106383
20230929,D262V,expressing,20230929.D262V,22,0.9574468085106383
20230929,D262V,expressing,20230929.D262V,23,0.9574468085106383
20230929,D262V,expressing,20230929.D262V,24,0.9361702127659575
20230929,D262V,expressing,20230929.D262V,25,0.9361702127659575
20230929,D262V,expressing,20230929.D262V,26,0.9361702127659575
20230929,D262V,expressing,20230929.D262V,27,0.9361702127659575
20230929,D262V,expressing,20230929.D262V,28,0.9361702127659575
20230929,D262V,expressing,20230929.D262V,29,0.9148936170212766
20230929,D262V,expressing,20230929.D262V,30,0.8936170212765957
20230929,D262V,expressing,20230929.D262V,31,0.8936170212765957
20230929,D262V,expressing,20230929.D262V,32,0.8936170212765957
20230929,D262V,expressing,20230929.D262V,33,0.8936170212765957
20230929,D262V,expressing,20230929.D262V,34,0.8936170212765957
20230929,D262V,expressing,20230929.D262V,35,0.8723404255319149
20230929,D262V,expressing,20230929.D262V,36,0.8723404255319149
20230929,D262V,expressing,20230929.D262V,37,0.8723404255319149
20230929,D262V,expressing,20230929.D262V,38,0.851063829787234
20230929,D262V,expressing,20230929.D262V,39,0.851063829787234
20230929,D262V,expressing,20230929.D262V,40,0.851063829787234
20230929,D262V,expressing,20230929.D262V,41,0.851063829787234
20230929,D262V,expressing,20230929.D262V,42,0.851063829787234
20230929,D262V,expressing,20230929.D262V,43,0.851063829787234
20230929,D262V,expressing,20230929.D262V,44,0.851063829787234
20230929,D262V,expressing,20230929.D262V,45,0.851063829787234
20230929,D262V,expressing,20230929.D262V,46,0.8297872340425532
20230929,D262V,expressing,20230929.D262V,47,0.8297872340425532
20230929,D262V,expressing,20230929.D262V,48,0.7872340425531915
20230929,D262V,expressing,20230929.D262V,49,0.7872340425531915
20230929,D262V,expressing,20230929.D262V,50,0.7872340425531915
20230929,D262V,expressing,20230929.D262V,51,0.7872340425531915
20230929,D262V,expressing,20230929.D262V,52,0.7872340425531915
20230929,D262V,expressing,20230929.D262V,53,0.7872340425531915
20230929,D262V,expressing,20230929.D262V,54,0.7872340425531915
20230929,D262V,expressing,20230929.D262V,55,0.7872340425531915
20230929,D262V,expressing,20230929.D262V,56,0.7872340425531915
20230929,D262V,expressing,20230929.D262V,57,0.7872340425531915
20230929,D262V,expressing,20230929.D262V,58,0.7872340425531915
20230929,D262V,expressing,20230929.D262V,59,0.7872340425531915
20230929,D262V,expressing,20230929.D262V,60,0.7872340425531915
20230929,D262V,expressing,20230929.D262V,61,0.7659574468085106
20230929,D262V,expressing,20230929.D262V,62,0.7659574468085106
20230929,D262V,expressing,20230929.D262V,63,0.7659574468085106
20230929,D262V,expressing,20230929.D262V,64,0.7659574468085106
20230929,D262V,expressing,20230929.D262V,65,0.7659574468085106
20230929,D262V,expressing,20230929.D262V,66,0.7234042553191489
20230929,D262V,expressing,20230929.D262V,67,0.7021276595744681
20230929,D262V,expressing,20230929.D262V,68,0.7021276595744681
20230929,D262V,expressing,20230929.D262V,69,0.7021276595744681
20230929,D262V,expressing,20230929.D262V,70,0.6808510638297872
20230929,D262V,expressing,20230929.D262V,71,0.6808510638297872
20230929,D262V,expressing,20230929.D262V,72,0.6808510638297872
20230929,D262V,expressing,20230929.D262V,73,0.6382978723404256
20230929,D262V,expressing,20230929.D262V,74,0.6382978723404256
20230929,D262V,expressing,20230929.D262V,75,0.6382978723404256
20230929,D262V,expressing,20230929.D262V,76,0.6382978723404256
20230929,D262V,expressing,20230929.D262V,77,0.6382978723404256
20230929,D262V,expressing,20230929.D262V,78,0.6382978723404256
20230929,D262V,expressing,20230929.D262V,79,0.6170212765957447
20230929,D262V,expressing,20230929.D262V,80,0.5957446808510638
20230929,D262V,expressing,20230929.D262V,81,0.574468085106383
20230929,D262V,expressing,20230929.D262V,82,0.574468085106383
20230929,D262V,expressing,20230929.D262V,83,0.574468085106383
20230929,D262V,expressing,20230929.D262V,84,0.574468085106383
20230929,D262V,expressing,20230929.D262V,85,0.574468085106383
20230929,D262V,expressing,20230929.D262V,86,0.574468085106383
20230929,D262V,expressing,20230929.D262V,87,0.5531914893617021
20230929,D262V,expressing,20230929.D262V,88,0.5319148936170213
20230929,D262V,expressing,20230929.D262V,89,0.5319148936170213
20230929,D262V,expressing,20230929.D262V,90,0.4893617021276596
20230929,D262V,expressing,20230929.D262V,91,0.44680851063829785
20230929,D262V,expressing,20230929.D262V,92,0.44680851063829785
20230929,D262V,expressing,20230929.D262V,93,0.42553191489361697
20230929,D262V,expressing,20230929.D262V,94,0.42553191489361697
20230929,D262V,expressing,20230929.D262V,95,0.42553191489361697
20230929,D262V,expressing,20230929.D262V,96,0.42553191489361697
20230929,D262V,expressing,20230929.D262V,97,0.42553191489361697
20230929,D262V,expressing,20230929.D262V,98,0.42553191489361697
20230929,D262V,expressing,20230929.D262V,99,0.3829787234042553
20230929,D262V,expressing,20230929.D262V,100,0.36170212765957444
20230929,D262V,expressing,20230929.D262V,101,0.36170212765957444
20230929,D262V,expressing,20230929.D262V,102,0.36170212765957444
20230929,D262V,expressing,20230929.D262V,103,0.36170212765957444
20230929,D262V,expressing,20230929.D262V,104,0.36170212765957444
20230929,D262V,expressing,20230929.D262V,105,0.36170212765957444
20230929,D262V,expressing,20230929.D262V,106,0.36170212765957444
20230929,D262V,expressing,20230929.D262V,107,0.34042553191489366
20230929,D262V,expressing,20230929.D262V,108,0.34042553191489366
20230929,D262V,expressing,20230929.D262V,109,0.34042553191489366
20230929,D262V,expressing,20230929.D262V,110,0.34042553191489366
20230929,D262V,expressing,20230929.D262V,111,0.34042553191489366
20230929,D262V,expressing,20230929.D262V,112,0.34042553191489366
20230929,D262V,expressing,20230929.D262V,113,0.2978723404255319
20230929,D262V,expressing,20230929.D262V,114,0.2978723404255319
20230929,D262V,expressing,20230929.D262V,115,0.2978723404255319
20230929,D262V,expressing,20230929.D262V,116,0.2978723404255319
20230929,D262V,expressing,20230929.D262V,117,0.2978723404255319
20230929,D262V,expressing,20230929.D262V,118,0.2978723404255319
20230929,D262V,nonexpressing,20230929.D262V,0,1
20230929,D262V,nonexpressing,20230929.D262V,1,1
20230929,D262V,nonexpressing,20230929.D262V,2,1
20230929,D262V,nonexpressing,20230929.D262V,3,1
20230929,D262V,nonexpressing,20230929.D262V,4,1
20230929,D262V,nonexpressing,20230929.D262V,5,1
20230929,D262V,nonexpressing,20230929.D262V,6,1
20230929,D262V,nonexpressing,20230929.D262V,7,1
20230929,D262V,nonexpressing,20230929.D262V,8,1
20230929,D262V,nonexpressing,20230929.D262V,9,1
20230929,D262V,nonexpressing,20230929.D262V,10,1
20230929,D262V,nonexpressing,20230929.D262V,11,1
20230929,D262V,nonexpressing,20230929.D262V,12,1
20230929,D262V,nonexpressing,20230929.D262V,13,1
20230929,D262V,nonexpressing,20230929.D262V,14,1
20230929,D262V,nonexpressing,20230929.D262V,15,1
20230929,D262V,nonexpressing,20230929.D262V,16,1
20230929,D262V,nonexpressing,20230929.D262V,17,1
20230929,D262V,nonexpressing,20230929.D262V,18,1
20230929,D262V,nonexpressing,20230929.D262V,19,0.9875
20230929,D262V,nonexpressing,20230929.D262V,20,0.975
20230929,D262V,nonexpressing,20230929.D262V,21,0.975
20230929,D262V,nonexpressing,20230929.D262V,22,0.975
20230929,D262V,nonexpressing,20230929.D262V,23,0.975
20230929,D262V,nonexpressing,20230929.D262V,24,0.975
20230929,D262V,nonexpressing,20230929.D262V,25,0.975
20230929,D262V,nonexpressing,20230929.D262V,26,0.9625
20230929,D262V,nonexpressing,20230929.D262V,27,0.9625
20230929,D262V,nonexpressing,20230929.D262V,28,0.9625
20230929,D262V,nonexpressing,20230929.D262V,29,0.9625
20230929,D262V,nonexpressing,20230929.D262V,30,0.9625
20230929,D262V,nonexpressing,20230929.D262V,31,0.9625
20230929,D262V,nonexpressing,20230929.D262V,32,0.95
20230929,D262V,nonexpressing,20230929.D262V,33,0.95
20230929,D262V,nonexpressing,20230929.D262V,34,0.95
20230929,D262V,nonexpressing,20230929.D262V,35,0.95
20230929,D262V,nonexpressing,20230929.D262V,36,0.925
20230929,D262V,nonexpressing,20230929.D262V,37,0.925
20230929,D262V,nonexpressing,20230929.D262V,38,0.925
20230929,D262V,nonexpressing,20230929.D262V,39,0.925
20230929,D262V,nonexpressing,20230929.D262V,40,0.925
20230929,D262V,nonexpressing,20230929.D262V,41,0.925
20230929,D262V,nonexpressing,20230929.D262V,42,0.925
20230929,D262V,nonexpressing,20230929.D262V,43,0.925
20230929,D262V,nonexpressing,20230929.D262V,44,0.9125
20230929,D262V,nonexpressing,20230929.D262V,45,0.9
20230929,D262V,nonexpressing,20230929.D262V,46,0.9
20230929,D262V,nonexpressing,20230929.D262V,47,0.8875
20230929,D262V,nonexpressing,20230929.D262V,48,0.8625
20230929,D262V,nonexpressing,20230929.D262V,49,0.85
20230929,D262V,nonexpressing,20230929.D262V,50,0.8375
20230929,D262V,nonexpressing,20230929.D262V,51,0.825
20230929,D262V,nonexpressing,20230929.D262V,52,0.8
20230929,D262V,nonexpressing,20230929.D262V,53,0.8
20230929,D262V,nonexpressing,20230929.D262V,54,0.7875
20230929,D262V,nonexpressing,20230929.D262V,55,0.7875
20230929,D262V,nonexpressing,20230929.D262V,56,0.7875
20230929,D262V,nonexpressing,20230929.D262V,57,0.7875
20230929,D262V,nonexpressing,20230929.D262V,58,0.7875
20230929,D262V,nonexpressing,20230929.D262V,59,0.7875
20230929,D262V,nonexpressing,20230929.D262V,60,0.775
20230929,D262V,nonexpressing,20230929.D262V,61,0.7625
20230929,D262V,nonexpressing,20230929.D262V,62,0.7625
20230929,D262V,nonexpressing,20230929.D262V,63,0.7625
20230929,D262V,nonexpressing,20230929.D262V,64,0.75
20230929,D262V,nonexpressing,20230929.D262V,65,0.75
20230929,D262V,nonexpressing,20230929.D262V,66,0.75
20230929,D262V,nonexpressing,20230929.D262V,67,0.725
20230929,D262V,nonexpressing,20230929.D262V,68,0.725
20230929,D262V,nonexpressing,20230929.D262V,69,0.725
20230929,D262V,nonexpressing,20230929.D262V,70,0.7125
20230929,D262V,nonexpressing,20230929.D262V,71,0.7125
20230929,D262V,nonexpressing,20230929.D262V,72,0.6875
20230929,D262V,nonexpressing,20230929.D262V,73,0.6625
20230929,D262V,nonexpressing,20230929.D262V,74,0.6625
20230929,D262V,nonexpressing,20230929.D262V,75,0.65
20230929,D262V,nonexpressing,20230929.D262V,76,0.65
20230929,D262V,nonexpressing,20230929.D262V,77,0.6375
20230929,D262V,nonexpressing,20230929.D262V,78,0.6375
20230929,D262V,nonexpressing,20230929.D262V,79,0.6
20230929,D262V,nonexpressing,20230929.D262V,80,0.5875
20230929,D262V,nonexpressing,20230929.D262V,81,0.5875
20230929,D262V,nonexpressing,20230929.D262V,82,0.5875
20230929,D262V,nonexpressing,20230929.D262V,83,0.575
20230929,D262V,nonexpressing,20230929.D262V,84,0.5625
20230929,D262V,nonexpressing,20230929.D262V,85,0.5375
20230929,D262V,nonexpressing,20230929.D262V,86,0.5125
20230929,D262V,nonexpressing,20230929.D262V,87,0.5
20230929,D262V,nonexpressing,20230929.D262V,88,0.5
20230929,D262V,nonexpressing,20230929.D262V,89,0.5
20230929,D262V,nonexpressing,20230929.D262V,90,0.5
20230929,D262V,nonexpressing,20230929.D262V,91,0.48750000000000004
20230929,D262V,nonexpressing,20230929.D262V,92,0.44999999999999996
20230929,D262V,nonexpressing,20230929.D262V,93,0.44999999999999996
20230929,D262V,nonexpressing,20230929.D262V,94,0.44999999999999996
20230929,D262V,nonexpressing,20230929.D262V,95,0.44999999999999996
20230929,D262V,nonexpressing,20230929.D262V,96,0.4375
20230929,D262V,nonexpressing,20230929.D262V,97,0.4375
20230929,D262V,nonexpressing,20230929.D262V,98,0.42500000000000004
20230929,D262V,nonexpressing,20230929.D262V,99,0.4125
20230929,D262V,nonexpressing,20230929.D262V,100,0.36250000000000004
20230929,D262V,nonexpressing,20230929.D262V,101,0.35
20230929,D262V,nonexpressing,20230929.D262V,102,0.35
20230929,D262V,nonexpressing,20230929.D262V,103,0.3375
20230929,D262V,nonexpressing,20230929.D262V,104,0.3375
20230929,D262V,nonexpressing,20230929.D262V,105,0.3375
20230929,D262V,nonexpressing,20230929.D262V,106,0.32499999999999996
20230929,D262V,nonexpressing,20230929.D262V,107,0.3125
20230929,D262V,nonexpressing,20230929.D262V,108,0.30000000000000004
20230929,D262V,nonexpressing,20230929.D262V,109,0.2875
20230929,D262V,nonexpressing,20230929.D262V,110,0.2875
20230929,D262V,nonexpressing,20230929.D262V,111,0.2875
20230929,D262V,nonexpressing,20230929.D262V,112,0.2875
20230929,D262V,nonexpressing,20230929.D262V,113,0.26249999999999996
20230929,D262V,nonexpressing,20230929.D262V,114,0.25
20230929,D262V,nonexpressing,20230929.D262V,115,0.25
20230929,D262V,nonexpressing,20230929.D262V,116,0.25
20230929,D262V,nonexpressing,20230929.D262V,117,0.23750000000000004
20230929,D262V,nonexpressing,20230929.D262V,118,0.22499999999999998
20231004,D262V,expressing,20231004.D262V,0,1
20231004,D262V,expressing,20231004.D262V,1,1
20231004,D262V,expressing,20231004.D262V,2,1
20231004,D262V,expressing,20231004.D262V,3,1
20231004,D262V,expressing,20231004.D262V,4,1
20231004,D262V,expressing,20231004.D262V,5,1
20231004,D262V,expressing,20231004.D262V,6,1
20231004,D262V,expressing,20231004.D262V,7,1
20231004,D262V,expressing,20231004.D262V,8,1
20231004,D262V,expressing,20231004.D262V,9,1
