time	200	150	100	60	50	40	25	10	5
189	4061	2878	2350	1612	2053	1399	950	454	268
190	4100	2868	2398	1601	2076	1394	972	448	254
191	4078	2843	2453	1668	2137	1418	978	429	274
192	4119	2848	2477	1648	2114	1413	954	442	266
193	4078	2853	2441	1667	2120	1402	958	427	271
194	4184	2943	2490	1736	2191	1370	986	438	277
195	4232	2948	2474	1674	2114	1361	952	428	267
196	4218	2931	2500	1707	2154	1391	972	452	271
197	4189	2972	2525	1715	2176	1408	968	441	266
198	4210	2988	2552	1702	2147	1419	979	448	280
199	4245	2993	2579	1818	2154	1425	961	448	278
200	4242	2976	2631	1838	2210	1425	1002	439	271
201	4255	2998	2665	1799	2177	1425	1023	457	277
202	4247	3007	2601	1792	2252	1453	1027	448	272
203	4222	3011	2580	1810	2144	1399	982	444	269
204	4266	2990	2614	1777	2195	1468	1009	435	294
205	4317	3045	2635	1888	2191	1451	1014	443	285
206	4252	3019	2735	1918	2205	1429	1018	449	293
207	4406	3018	2646	1882	2253	1449	1017	452	288
208	4312	3038	2696	1886	2220	1407	1046	463	284
209	4320	3104	2749	1963	2234	1448	1024	448	282
210	4342	3088	2749	1885	2257	1432	1003	442	269
211	4335	3005	2760	1911	2247	1459	1002	443	290
212	4401	3106	2745	1912	2234	1447	1018	446	289
213	4373	3097	2795	1910	2241	1437	1006	450	295
214	4368	3090	2798	1892	2258	1443	1030	458	287
215	4363	3092	2792	1935	2263	1459	1058	449	282
216	4420	3120	2750	1865	2260	1467	1050	447	293
217	4371	3143	2827	1951	2279	1479	1005	443	292
218	4458	3057	2806	1965	2321	1475	1029	439	301
219	4447	3123	2873	1950	2290	1450	1011	461	282
220	4405	3168	2897	2028	2308	1447	1021	467	287
221	4475	3187	2882	1921	2318	1451	1043	445	306
222	4484	3167	2933	1996	2358	1481	1026	449	290
223	4523	3206	2926	1905	2317	1478	1010	470	298
224	4513	3184	2946	1990	2355	1470	1063	438	304
225	4487	3186	2988	1929	2294	1492	1055	450	308
226	4569	3249	2935	1938	2349	1475	1021	452	303
227	4535	3196	2970	1962	2324	1489	1082	454	303
228	4597	3197	2976	1952	2337	1529	1048	456	304
229	4543	3239	3042	1971	2296	1463	1063	440	297
230	4534	3226	3017	1990	2343	1479	1068	463	301
231	4596	3265	3065	2048	2391	1504	1071	482	310
232	4636	3241	3058	1998	2360	1525	1053	460	289
233	4657	3254	3017	2046	2365	1479	1031	457	294
234	4634	3304	3065	2010	2344	1494	1042	472	310
235	4649	3255	3052	2047	2377	1521	1061	475	289
236	4577	3283	3128	2028	2375	1491	1067	474	327
237	4680	3346	3126	2046	2413	1505	1060	457	301
238	4669	3318	3158	2080	2346	1483	1080	464	302
239	4677	3317	3151	2045	2400	1489	1072	480	304
240	4749	3395	3136	2050	2379	1496	1060	461	322
241	4682	3387	3241	2091	2400	1458	1050	456	291
242	4689	3396	3173	2093	2382	1481	1078	459	312
243	4773	3396	3156	2085	2360	1510	1046	461	314
244	4691	3393	3210	2120	2377	1551	1061	477	318
245	4803	3340	3208	2114	2406	1505	1079	450	305
246	4715	3387	3206	2091	2352	1493	1037	456	309
247	4778	3395	3270	2124	2413	1515	1077	499	324
248	4821	3400	3260	2147	2382	1539	1058	483	316
249	4778	3419	3284	2136	2436	1520	1031	450	310
250	4821	3474	3266	2188	2419	1521	1076	466	312
251	4805	3502	3268	2118	2406	1537	1070	457	300
252	4901	3469	3351	2189	2412	1512	1087	471	314
253	4923	3412	3329	2238	2393	1507	1093	463	306
254	4882	3452	3315	2242	2401	1518	1065	491	306
255	4886	3492	3376	2220	2418	1521	1057	475	301
256	4921	3535	3418	2272	2456	1530	1079	509	333
257	4926	3494	3366	2239	2419	1499	1070	489	310
258	4875	3579	3425	2226	2440	1552	1087	512	318
259	4930	3503	3430	2263	2520	1527	1097	482	321
260	4908	3539	3440	2308	2483	1533	1069	494	312
261	4938	3502	3479	2213	2473	1524	1061	488	316
262	4930	3570	3486	2318	2417	1480	1090	473	321
263	4892	3467	3461	2224	2460	1541	1057	479	299
264	4957	3545	3504	2335	2421	1544	1060	480	316
265	5044	3545	3482	2278	2499	1484	1094	483	314
266	4950	3583	3453	2303	2464	1555	1076	474	329
267	4962	3614	3461	2294	2534	1555	1085	467	336
268	4985	3567	3514	2282	2528	1519	1093	492	320
269	5049	3589	3484	2344	2495	1514	1108	466	329
270	4951	3591	3545	2264	2501	1521	1079	467	326
271	5032	3635	3552	2276	2458	1544	1101	492	310
272	5028	3593	3558	2294	2493	1558	1082	481	323
273	5004	3628	3573	2308	2450	1555	1064	476	349
274	5005	3621	3555	2327	2530	1526	1053	489	324
275	5008	3680	3597	2365	2523	1572	1092	510	311
276	5082	3653	3603	2395	2500	1506	1066	494	321
277	5056	3674	3577	2354	2479	1510	1068	483	331
278	5134	3628	3583	2377	2522	1538	1065	487	310
279	5133	3595	3620	2307	2437	1510	1093	477	330
280	5084	3726	3652	2436	2507	1552	1070	456	325
281	5069	3684	3656	2317	2495	1574	1089	483	331
282	5152	3690	3570	2357	2504	1538	1040	482	320
283	5202	3720	3626	2423	2611	1583	1050	495	324
284	5094	3686	3695	2417	2533	1580	1045	470	330
285	5137	3653	3667	2386	2543	1557	1030	479	323
286	5168	3721	3654	2408	2536	1552	1046	496	333
287	5180	3733	3767	2381	2517	1545	1078	493	322
288	5205	3806	3694	2405	2540	1551	1052	475	328
289	5168	3733	3754	2429	2491	1568	1058	475	313
290	5154	3827	3689	2382	2523	1517	1070	508	312
291	5181	3739	3668	2384	2586	1539	1092	483	326
292	5213	3836	3758	2407	2589	1575	1062	470	317
293	5256	3720	3777	2365	2478	1516	1061	497	322
294	5332	3803	3743	2390	2482	1563	1078	503	313
295	5319	3823	3777	2351	2525	1536	1070	498	332
296	5294	3869	3759	2397	2584	1556	1077	496	339
297	5276	3828	3812	2453	2544	1534	1091	504	323
298	5279	3806	3826	2437	2571	1584	1079	465	319
299	5299	3786	3809	2461	2518	1565	1071	479	335
300	5328	3828	3745	2454	2539	1559	1070	493	336
301	5278	3803	3761	2492	2523	1585	1043	500	321
302	5241	3805	3843	2450	2569	1547	1086	516	325
303	5421	3816	3821	2472	2568	1570	1048	476	329
304	5350	3870	3838	2491	2513	1547	1059	486	321
305	5316	3896	3865	2519	2554	1591	1090	479	339
306	5415	3927	3802	2506	2562	1524	1074	477	347
307	5366	3890	3860	2461	2580	1555	1107	502	342
308	5381	3833	3851	2509	2502	1591	1070	485	333
309	5409	3854	3860	2461	2544	1557	1078	505	345
310	5360	3914	3901	2508	2535	1548	1097	497	344
311	5402	3899	3928	2483	2536	1602	1078	505	336
312	5418	3950	3857	2483	2518	1576	1088	485	344
313	5473	3937	3850	2524	2570	1581	1118	491	347
314	5468	3974	3917	2540	2603	1530	1087	494	327
315	5532	3964	3906	2551	2543	1565	1102	493	319
316	5495	3985	3926	2504	2531	1563	1096	472	333
317	5429	3979	3885	2515	2560	1555	1078	479	325
318	5470	4053	4030	2581	2618	1545	1068	502	341
319	5414	4033	3841	2515	2569	1569	1073	511	330
320	5548	4069	3982	2524	2560	1559	1072	505	320
321	5528	3991	3982	2579	2599	1558	1075	475	337
322	5533	3940	3990	2540	2582	1555	1107	507	319
323	5488	3986	3969	2571	2606	1560	1058	484	331
324	5501	4018	3977	2560	2587	1547	1052	493	319
325	5487	4069	4017	2541	2583	1518	1099	487	351
326	5647	4100	4029	2586	2566	1575	1066	476	324
327	5486	4049	3962	2581	2586	1554	1059	481	328
328	5517	4064	4020	2559	2580	1567	1082	484	335
329	5540	3969	3962	2644	2591	1566	1074	476	341
330	5558	4062	4085	2560	2609	1561	1062	488	329
331	5570	4039	3948	2566	2600	1570	1094	484	322
332	5564	4067	3976	2519	2604	1549	1109	495	335
333	5569	4054	4085	2517	2577	1583	1064	490	335
334	5671	4128	4048	2583	2582	1548	1052	504	327
335	5614	4138	4022	2577	2583	1567	1091	491	308
336	5609	4128	4092	2575	2588	1582	1055	489	336
337	5661	4154	4157	2567	2582	1588	1085	496	313
338	5641	4188	4072	2649	2583	1569	1090	493	335
339	5746	4160	4060	2622	2609	1561	1055	488	336
340	5724	4197	4148	2669	2640	1581	1097	509	329
341	5653	4234	4115	2628	2584	1541	1096	499	321
342	5676	4208	4066	2581	2648	1572	1088	490	330
343	5666	4189	4072	2580	2636	1591	1062	506	333
344	5653	4175	4137	2644	2571	1579	1077	484	343
345	5769	4202	4074	2549	2569	1570	1077	499	327
346	5645	4194	4125	2563	2612	1568	1092	519	317
347	5655	4249	4140	2647	2630	1551	1076	493	323
348	5704	4192	4102	2647	2603	1542	1094	505	330
349	5779	4240	4163	2718	2681	1561	1091	494	330
350	5788	4255	4152	2631	2629	1568	1058	503	322
351	5721	4259	4068	2649	2608	1564	1072	484	334
352	5772	4305	4160	2633	2615	1572	1091	506	340
353	5731	4257	4123	2608	2571	1560	1076	494	318
354	5689	4250	4242	2674	2602	1568	1101	508	331
355	5837	4240	4113	2643	2586	1547	1089	485	326
356	5739	4179	4171	2694	2602	1548	1110	497	305
357	5756	4288	4253	2670	2718	1597	1087	512	330
358	5679	4276	4165	2669	2656	1600	1099	504	324
359	5732	4253	4207	2643	2646	1531	1085	479	325
360	5750	4269	4221	2674	2665	1569	1077	509	332
361	5785	4267	4197	2705	2627	1584	1074	477	340
362	5803	4273	4197	2666	2586	1587	1093	505	318
363	5774	4320	4267	2789	2680	1561	1098	515	344
364	5723	4408	4252	2713	2580	1598	1117	493	363
365	5796	4295	4224	2657	2604	1595	1081	516	331
366	5868	4407	4298	2694	2603	1594	1080	515	330
367	5791	4328	4283	2663	2613	1582	1086	500	326
368	5871	4352	4226	2680	2651	1580	1090	494	334
369	5783	4303	4220	2746	2581	1561	1079	489	333
370	5776	4365	4218	2659	2650	1589	1056	502	336
371	5816	4360	4323	2682	2633	1586	1107	518	312
372	5811	4403	4294	2779	2581	1600	1085	502	335
373	5771	4368	4243	2747	2627	1609	1081	497	314
374	5852	4333	4283	2651	2610	1556	1114	503	318
375	5829	4357	4231	2707	2648	1541	1083	499	336
376	5797	4345	4220	2658	2605	1576	1042	491	339
377	5831	4449	4320	2630	2643	1589	1104	482	339
378	5898	4385	4262	2640	2666	1580	1083	485	346
379	5809	4408	4314	2712	2654	1568	1069	495	326
380	5846	4495	4310	2676	2606	1573	1092	487	340
381	5774	4464	4343	2676	2604	1557	1080	508	327
382	5832	4331	4300	2697	2631	1601	1093	510	324
383	5883	4505	4322	2714	2645	1565	1071	474	334
384	5924	4472	4327	2694	2646	1561	1079	491	331
385	5927	4513	4289	2661	2594	1568	1096	514	327
386	5873	4409	4338	2657	2611	1558	1103	488	346
387	5887	4394	4361	2714	2639	1578	1099	496	336
388	5876	4449	4304	2750	2609	1581	1092	484	324
389	5930	4460	4302	2735	2642	1574	1102	494	330
390	5912	4431	4327	2782	2637	1638	1049	485	332
391	5906	4451	4274	2738	2633	1587	1085	492	331
392	5865	4459	4386	2730	2624	1562	1098	487	336
393	5928	4512	4318	2746	2613	1553	1061	511	338
394	5974	4532	4388	2657	2589	1558	1082	516	336
395	5875	4466	4433	2704	2654	1582	1091	506	345
396	5952	4521	4358	2812	2642	1621	1104	503	335
397	5903	4449	4339	2784	2691	1572	1114	503	345
398	6005	4487	4359	2762	2657	1573	1090	505	334
399	5969	4550	4435	2775	2623	1551	1112	511	323
400	6061	4495	4379	2773	2615	1552	1068	498	333
401	5936	4517	4343	2742	2630	1576	1114	505	332
402	6033	4534	4364	2749	2669	1590	1118	497	359
403	5934	4555	4449	2780	2670	1542	1103	487	345
404	6044	4531	4345	2752	2641	1562	1092	505	338
405	5985	4546	4393	2779	2669	1573	1082	498	349
406	6078	4576	4467	2863	2639	1580	1074	507	340
407	6074	4545	4479	2777	2619	1554	1087	497	338
408	6085	4623	4380	2927	2641	1595	1080	500	327
409	6009	4605	4424	2897	2704	1570	1110	484	333
410	5988	4544	4468	2986	2641	1587	1087	497	346
411	6015	4532	4465	2941	2656	1554	1080	482	343
412	6056	4534	4449	3212	2681	1571	1077	499	351
413	6106	4595	4385	3236	2653	1552	1079	497	342
414	6044	4547	4434	3194	2612	1576	1109	514	352
415	6106	4574	4409	3251	2683	1579	1100	486	329
416	6010	4635	4445	3062	2628	1559	1052	487	337
417	6130	4596	4424	2972	2661	1576	1102	505	350
418	6079	4677	4478	2982	2660	1548	1122	501	357
419	6110	4645	4478	3030	2635	1586	1069	501	341
420	6028	4668	4436	3044	2634	1567	1083	491	355
421	6092	4577	4395	3020	2615	1568	1096	510	340
422	6111	4658	4403	3016	2676	1575	1095	494	353
423	6104	4606	4470	2836	2629	1583	1106	505	346
424	6087	4621	4527	2797	2672	1564	1115	491	360
425	6202	4602	4469	2831	2599	1574	1077	514	349
426	6080	4671	4511	2823	2569	1566	1089	503	342
427	6147	4660	4454	2994	2684	1569	1114	501	349
428	6202	4736	4501	3040	2652	1580	1108	500	360
429	6245	4678	4508	3094	2626	1545	1068	496	333
430	6203	4646	4414	3268	2644	1548	1118	502	345
431	6177	4643	4492	3222	2665	1541	1123	502	342
432	6278	4648	4495	3253	2614	1585	1109	494	346
433	6196	4695	4532	3106	2655	1563	1072	508	352
434	6110	4664	4449	3094	2671	1591	1100	518	351
435	6231	4624	4534	3049	2642	1521	1079	505	364
436	6134	4647	4514	3058	2647	1535	1069	509	352
437	6172	4640	4605	2881	2649	1579	1089	495	353
438	6197	4661	4466	2879	2636	1557	1120	513	362
439	6155	4651	4483	2848	2630	1566	1085	509	339
440	6163	4678	4535	2988	2645	1618	1055	497	341
441	6262	4621	4538	2978	2723	1562	1069	486	338
442	6190	4742	4545	3073	2630	1563	1133	512	359
443	6156	4654	4607	3246	2647	1593	1078	520	357
444	6211	4660	4514	3374	2668	1569	1073	501	354
445	6213	4708	4545	3329	2648	1595	1116	515	355
446	6164	4694	4542	3224	2635	1589	1104	492	352
447	6238	4650	4593	3121	2719	1544	1109	516	362
448	6197	4670	4604	3143	2719	1588	1136	512	358
449	6200	4696	4513	3096	2672	1543	1088	498	344
450	6197	4720	4547	3142	2653	1547	1096	514	354
451	6168	4750	4549	3112	2677	1593	1099	500	381
452	6227	4799	4598	3070	2697	1596	1104	511	363
453	6238	4786	4663	3240	2666	1560	1118	491	364
454	6150	4773	4570	3035	2641	1531	1112	485	337
455	6261	4749	4549	2989	2710	1557	1106	474	337
456	6232	4798	4562	2956	2723	1556	1067	500	347
457	6284	4804	4669	3005	2695	1536	1071	509	350
458	6272	4720	4648	2979	2705	1597	1079	486	348
459	6280	4719	4632	3036	2686	1601	1085	519	368
460	6260	4732	4622	3004	2684	1555	1128	472	360
461	6270	4781	4660	3022	2685	1574	1081	513	355
462	6217	4663	4649	2978	2704	1502	1090	504	352
463	6216	4706	4603	3006	2685	1584	1078	509	354
464	6268	4777	4721	3075	2694	1561	1118	499	353
465	6269	4804	4664	2986	2646	1631	1121	503	339
466	6217	4793	4553	3072	2658	1580	1105	475	346
467	6289	4767	4630	3061	2679	1595	1094	502	348
468	6285	4808	4619	3077	2662	1559	1083	494	360
469	6279	4787	4574	3097	2657	1563	1080	508	375
470	6302	4776	4634	3287	2695	1559	1106	507	365
471	6311	4781	4646	3382	2663	1549	1080	494	345
472	6269	4722	4617	3313	2663	1544	1105	518	350
473	6340	4808	4690	3359	2655	1550	1110	501	353
474	6252	4775	4725	3275	2618	1529	1095	482	334
475	6397	4837	4627	3058	2644	1584	1095	502	369
476	6354	4829	4618	3125	2655	1560	1093	533	350
477	6302	4726	4691	3155	2664	1559	1085	504	352
478	6318	4817	4693	3139	2683	1569	1071	496	353
479	6414	4777	4635	3079	2625	1562	1081	495	341
480	6364	4777	4710	3059	2667	1615	1085	515	374
481	6296	4850	4675	2967	2625	1580	1100	510	343
482	6370	4839	4622	2983	2625	1582	1107	502	353
483	6285	4844	4702	2882	2669	1578	1107	491	362
484	6303	4834	4667	3018	2696	1588	1122	489	353
485	6361	4799	4744	2922	2637	1620	1115	499	354
486	6274	4849	4694	2991	2681	1600	1118	486	349
487	6373	4848	4727	3042	2629	1543	1076	493	360
488	6435	4876	4672	3171	2642	1571	1120	508	374
489	6366	4809	4719	3091	2724	1586	1112	514	345
490	6379	4769	4691	2977	2660	1564	1081	475	335
491	6426	4827	4643	3025	2671	1584	1093	502	361
492	6368	4826	4706	3116	2645	1559	1112	523	356
493	6322	4824	4695	3072	2621	1559	1118	504	351
494	6387	4818	4783	2937	2702	1565	1117	506	348
495	6409	4843	4782	2965	2671	1566	1104	493	349
496	6373	4923	4684	2964	2692	1554	1139	510	364
497	6414	4844	4737	3148	2693	1576	1062	515	341
498	6397	4843	4759	3022	2634	1608	1090	523	351
499	6417	4894	4768	3028	2673	1581	1106	505	365
500	6433	4855	4704	3114	2705	1602	1149	516	359
501	6414	4857	4794	3118	2644	1578	1068	480	350
502	6419	4855	4784	2962	2659	1594	1077	510	353
503	6383	4910	4731	3087	2702	1598	1083	479	343
504	6293	4867	4737	3001	2610	1571	1101	489	382
505	6453	4831	4749	3132	2656	1564	1087	528	349
506	6452	4908	4837	3093	2696	1582	1087	506	363
507	6440	4900	4786	3152	2631	1587	1108	498	366
508	6416	4819	4741	3108	2731	1538	1106	496	368
509	6407	4850	4787	3154	2650	1576	1125	505	365
510	6470	4907	4763	3190	2703	1560	1085	509	350
511	6416	4884	4876	3259	2655	1604	1088	491	356
512	6536	4825	4772	3256	2628	1593	1098	511	352
513	6472	4903	4822	3346	2669	1586	1084	512	359
514	6456	4821	4820	3346	2669	1610	1118	516	362
515	6461	4894	4848	3331	2692	1615	1109	478	372
516	6369	4875	4773	3242	2719	1562	1101	492	373
517	6497	4935	4781	3283	2683	1601	1107	510	360
518	6459	4907	4772	3170	2698	1570	1079	498	361
519	6590	4912	4813	3122	2670	1544	1118	504	365
520	6580	4927	4835	3212	2762	1607	1111	508	363
521	6476	4860	4848	3225	2744	1597	1111	507	371
522	6526	4940	4785	3316	2686	1560	1081	529	363
523	6543	4866	4922	3450	2683	1575	1127	511	365
524	6492	4913	4874	3299	2680	1581	1077	503	340
525	6506	4995	4857	3352	2709	1617	1076	505	366
526	6488	4967	4831	3252	2729	1587	1133	495	353
527	6558	4924	4889	3251	2669	1572	1109	523	357
528	6468	4984	4864	3051	2648	1572	1097	494	347
529	6499	4931	4791	3340	2763	1552	1114	484	356
530	6529	4891	4898	3293	2685	1603	1103	473	359
531	6533	4944	4870	3297	2686	1547	1127	508	353
532	6545	4896	4913	3302	2706	1612	1071	502	352
533	6569	4913	4806	3378	2719	1565	1094	499	365
534	6404	4980	4936	3226	2676	1588	1110	501	361
535	6431	4975	4814	3323	2730	1525	1092	507	368
536	6457	4939	4904	3360	2633	1559	1119	493	357
537	6562	4992	4875	3436	2698	1596	1114	486	361
538	6509	4909	4832	3345	2725	1581	1110	514	361
539	6512	5031	4890	3287	2691	1590	1119	503	347
540	6522	5008	4931	3317	2748	1580	1115	495	363
541	6494	4949	4864	3340	2738	1596	1104	475	362
542	6544	4996	4862	3252	2687	1586	1085	503	342
543	6504	4938	4937	3219	2697	1556	1110	489	382
544	6559	5082	4904	3499	2726	1582	1124	500	358
545	6567	5006	5009	3359	2688	1585	1101	490	368
546	6615	5032	4980	3396	2669	1585	1096	505	353
547	6594	5011	4959	3480	2695	1581	1105	466	352
548	6639	5008	4875	3563	2673	1613	1095	499	366
