time	200	150	100	60	50	40	25	10	5
383	3982	2735	1714	1219	1046	725	622	357	197
384	3970	2748	1722	1179	1064	741	615	357	194
385	4085	2684	1746	1168	1024	749	643	374	211
386	3982	2731	1697	1184	1035	745	626	355	202
387	4087	2719	1745	1180	1064	734	618	370	185
388	3861	2710	1727	1211	1059	716	603	352	195
389	3859	2709	1750	1185	1070	767	610	380	191
390	4199	2719	1695	1183	1060	747	655	374	201
391	4081	2741	1720	1191	1034	733	630	369	197
392	3977	2683	1748	1227	1038	743	620	374	216
393	3999	2745	1737	1209	1050	745	626	367	204
394	4100	2715	1749	1210	1034	723	615	348	197
395	4085	2691	1727	1206	1044	734	637	365	201
396	4080	2689	1774	1226	1082	753	610	350	216
397	3986	2701	1727	1199	1043	733	631	359	199
398	4132	2694	1728	1198	1028	743	669	363	205
399	4027	2733	1710	1175	1054	757	629	382	201
400	4137	2680	1731	1214	1019	695	656	382	206
401	4020	2677	1745	1200	1061	734	615	381	198
402	4139	2711	1736	1177	1063	742	615	375	197
403	4014	2688	1720	1220	1071	745	631	367	196
404	4056	2650	1769	1166	1030	736	618	353	200
405	4065	2659	1736	1175	1064	758	611	347	198
406	4226	2741	1746	1154	1076	738	615	368	207
407	3991	2680	1743	1186	1056	745	633	364	206
408	4102	2703	1738	1191	1031	720	602	381	208
409	4201	2662	1772	1182	1060	742	650	358	206
410	3929	2750	1709	1143	1084	719	621	351	213
411	3901	2670	1782	1211	1050	740	653	359	202
412	4027	2708	1755	1180	1036	751	614	359	195
413	4241	2740	1725	1177	1067	764	644	363	203
414	3988	2714	1779	1192	1053	723	623	389	203
415	4085	2699	1731	1193	1046	749	626	375	213
416	4233	2753	1704	1204	1067	765	614	369	203
417	4182	2647	1747	1160	1045	739	599	359	213
418	3843	2742	1763	1193	1034	712	627	369	202
419	3960	2738	1754	1153	1059	757	594	364	218
420	4116	2744	1785	1167	1062	752	626	373	204
421	4041	2753	1758	1194	1046	723	637	363	217
422	3982	2702	1812	1191	1025	733	609	364	206
423	4218	2743	1733	1191	1059	738	626	373	214
424	4232	2714	1799	1187	1060	718	628	367	203
425	4109	2738	1808	1203	1067	740	634	369	214
426	4033	2701	1766	1223	1047	759	632	361	198
427	4083	2684	1732	1195	1019	728	610	372	211
428	4152	2764	1770	1207	1065	739	626	390	218
429	4175	2681	1767	1207	1050	764	625	389	216
430	4100	2664	1758	1240	1055	729	625	348	214
431	4195	2686	1752	1201	1022	729	614	357	213
432	3889	2699	1722	1203	1036	737	627	379	221
433	3921	2708	1753	1203	1030	740	615	363	212
434	4349	2706	1726	1193	1087	733	611	377	213
435	4037	2727	1759	1207	1052	718	599	369	201
436	4126	2722	1736	1205	1034	720	633	366	219
437	4197	2687	1793	1189	1061	751	607	397	204
438	3949	2688	1788	1202	1055	744	623	364	217
439	4078	2693	1722	1193	1028	706	616	368	215
440	4156	2739	1712	1195	1046	731	622	390	221
441	4101	2688	1761	1207	1044	730	639	355	203
442	3931	2735	1756	1201	1073	724	626	352	216
443	4017	2741	1752	1140	1045	736	605	372	219
444	4209	2707	1785	1191	1030	769	620	379	198
445	4063	2701	1761	1166	1044	735	608	375	210
446	3934	2693	1723	1198	1015	737	628	382	209
447	4115	2738	1708	1218	1044	744	622	380	204
448	4187	2733	1791	1205	1048	706	633	374	214
449	3967	2700	1785	1207	1042	736	608	354	220
450	3988	2740	1768	1223	1041	698	609	368	218
451	4178	2725	1758	1173	1041	750	624	372	207
452	4129	2727	1763	1192	1050	755	629	357	214
453	4387	2756	1768	1211	1067	742	654	388	214
454	4116	2738	1757	1201	1009	719	612	376	220
455	4139	2698	1720	1209	1047	731	627	378	217
456	4223	2756	1741	1164	1062	697	620	370	215
457	4020	2702	1760	1230	1041	743	613	364	211
458	4124	2737	1741	1209	1051	731	625	378	235
459	4002	2703	1769	1199	1039	729	619	364	205
460	4178	2725	1785	1210	1080	747	623	357	221
461	4064	2673	1733	1212	1065	716	624	376	220
462	4160	2721	1719	1191	1045	745	616	352	205
463	4023	2719	1753	1202	1050	731	605	359	214
464	4350	2757	1771	1197	1077	720	608	362	220
465	4315	2692	1720	1188	1031	730	624	388	222
466	4075	2724	1731	1200	1037	702	641	379	219
467	4163	2718	1767	1188	1019	720	601	356	229
468	3898	2733	1746	1194	1034	734	613	359	213
469	3979	2723	1768	1220	1046	744	633	377	225
470	4120	2712	1740	1207	1050	711	618	384	224
471	3989	2707	1741	1229	1052	705	619	371	224
472	4120	2720	1787	1124	1042	729	626	351	208
473	4184	2700	1759	1177	1046	728	620	376	228
474	4007	2717	1800	1223	1042	735	603	362	235
475	4055	2762	1788	1217	1038	724	612	363	207
476	4060	2698	1782	1175	1037	693	613	366	229
477	4236	2752	1758	1215	1041	702	625	374	232
478	4173	2716	1809	1190	1034	762	595	385	222
479	4136	2744	1728	1225	1053	711	614	375	214
480	4189	2795	1755	1228	1040	746	601	347	222
481	4249	2779	1730	1230	1016	714	621	388	233
482	4282	2742	1772	1224	1036	719	614	375	219
483	4307	2754	1753	1183	1026	728	616	365	214
484	4201	2734	1774	1186	1046	739	615	381	206
485	4157	2709	1758	1196	1037	728	631	371	218
486	4266	2691	1718	1204	1041	719	639	369	229
487	4232	2739	1740	1207	1059	741	637	380	216
488	4343	2718	1741	1192	1053	717	616	366	218
489	4442	2699	1748	1197	1045	728	644	359	221
490	4264	2659	1768	1180	1027	715	615	376	205
491	4345	2709	1696	1195	1040	726	616	369	226
492	4219	2710	1757	1195	1031	711	595	376	212
493	4211	2735	1740	1195	1051	722	601	390	219
494	4350	2789	1765	1200	1024	713	606	373	212
495	4237	2674	1759	1200	1046	720	621	362	223
496	4357	2706	1745	1195	1018	697	642	373	217
497	4327	2702	1734	1198	1019	712	609	375	222
498	4044	2726	1760	1168	1012	718	613	371	226
499	4112	2723	1747	1220	1008	700	597	374	220
500	4346	2793	1776	1219	1063	738	597	377	236
501	4428	2771	1806	1227	1017	694	598	377	210
502	4263	2758	1791	1195	1062	731	620	377	230
503	4126	2718	1773	1181	1038	684	629	375	209
504	4155	2698	1720	1220	1028	705	590	366	220
505	4434	2726	1743	1214	1030	728	637	371	227
506	4351	2743	1780	1214	1036	713	595	372	237
507	4153	2734	1757	1188	1015	710	588	371	222
508	4219	2693	1789	1236	1010	707	602	367	242
509	4192	2694	1744	1174	1043	732	592	380	225
510	4298	2732	1748	1175	1057	715	605	375	238
511	4268	2743	1776	1185	1061	738	599	385	236
512	4215	2731	1759	1181	1020	704	618	376	233
513	4212	2802	1754	1188	1028	724	633	357	222
514	4386	2736	1730	1193	1061	714	618	365	230
515	4340	2761	1753	1208	1019	734	612	381	230
516	4320	2746	1781	1192	1016	705	600	363	243
517	4242	2694	1781	1220	1031	697	600	370	219
518	4126	2755	1703	1218	1033	716	619	375	229
519	4173	2777	1761	1234	1028	707	608	349	252
520	4122	2779	1777	1217	1042	716	615	371	235
521	3966	2767	1755	1206	1022	728	601	383	227
522	4260	2704	1745	1205	1017	703	621	375	240
523	4232	2732	1809	1178	1030	710	621	377	230
524	4424	2753	1729	1214	1016	716	595	366	230
525	4214	2764	1767	1220	1056	698	591	376	244
526	4171	2763	1766	1196	1030	709	605	378	235
527	4158	2744	1759	1187	1025	710	609	366	232
528	4565	2767	1748	1213	1032	705	611	376	229
529	4222	2782	1789	1196	1038	721	618	361	252
530	4312	2708	1766	1197	1003	702	607	374	240
531	4119	2732	1732	1181	1005	692	615	366	228
532	4150	2736	1730	1196	1024	727	607	393	235
533	4098	2781	1752	1165	1022	696	623	372	242
534	4172	2857	1783	1198	1023	720	606	363	231
535	4178	2807	1770	1188	1015	698	607	374	258
536	4219	2777	1745	1193	1069	717	622	373	238
537	4633	2790	1755	1191	995	701	605	381	219
538	4118	2738	1783	1216	1056	698	606	388	232
539	3971	2793	1706	1223	1035	712	603	352	246
540	4272	2723	1730	1217	1035	718	621	352	258
541	4559	2705	1765	1177	1066	696	608	386	248
542	4435	2778	1769	1211	1012	678	618	385	243
543	4382	2761	1720	1197	1021	724	604	376	232
544	4224	2762	1731	1184	1033	732	605	351	233
545	4344	2737	1750	1187	1001	716	589	382	228
546	4393	2726	1761	1199	1003	700	609	369	219
547	3968	2806	1768	1199	1020	699	605	368	247
548	4233	2856	1786	1224	1047	687	611	367	237
549	4254	2726	1768	1212	1022	704	596	354	240
550	4315	2785	1750	1201	1032	726	589	360	225
551	4539	2809	1783	1203	1067	705	583	367	229
552	4420	2732	1732	1181	1025	725	608	355	242
553	4392	2739	1718	1216	1038	708	610	346	246
554	4413	2750	1766	1216	1006	714	609	356	231
555	4200	2763	1758	1170	1034	724	612	377	239
556	4314	2769	1733	1185	1025	705	608	365	252
557	4182	2823	1722	1216	1002	693	604	367	243
558	4226	2690	1748	1203	1005	725	600	382	245
559	4403	2779	1710	1194	1011	716	598	390	233
560	4475	2706	1753	1181	1044	705	620	375	246
561	4384	2781	1746	1197	1016	698	619	378	232
562	4308	2744	1749	1185	1017	707	599	372	243
563	4637	2769	1725	1184	999	712	593	384	246
564	4264	2776	1735	1199	1030	722	582	372	240
565	4163	2730	1772	1194	1018	724	600	387	223
566	4323	2705	1728	1235	1033	701	625	388	226
567	3984	2741	1745	1217	995	727	610	372	235
568	4401	2816	1762	1193	1047	720	628	377	226
569	4321	2760	1787	1182	998	703	595	376	241
570	4205	2758	1766	1204	996	716	622	373	222
571	4275	2782	1780	1184	1038	731	600	378	228
572	4039	2771	1739	1185	1015	733	590	385	240
573	4421	2715	1754	1209	1002	711	613	363	215
574	4224	2762	1738	1177	1023	728	599	384	231
