time	200	160	128	102.4	81.92	65.536	52.4288	41.94304	33.554432	26.8435456	21.47483648	17.179869184
0	1734	1250	801	1056	589	427	273	228	186	146	123	97
1	1794	1505	621	659	657	468	318	236	219	172	137	102
2	2692	1391	1276	755	620	497	353	284	209	175	137	107
3	2129	1401	972	1106	831	571	411	279	239	185	152	112
4	2698	1596	1312	1254	926	627	463	332	259	204	154	116
5	3211	1903	1781	1478	1192	573	511	356	304	226	184	124
6	2855	2826	2462	1034	1302	710	558	400	283	259	184	130
7	3461	2956	2246	1223	1083	818	625	425	305	257	214	136
8	4114	2966	3030	1394	1547	873	706	499	330	300	227	156
9	4921	3923	2230	2052	1119	935	775	543	379	322	236	149
10	4732	5099	2943	2103	1728	1036	848	600	417	347	239	157
11	4990	4125	2510	1735	1763	1132	936	604	426	351	266	163
12	7246	4343	2217	2138	1456	1157	1020	663	463	401	270	155
13	6390	4696	3283	2518	1703	1293	1125	705	474	391	305	184
14	6772	5944	2774	2401	1737	1319	1159	760	417	461	304	194
15	7503	5707	4293	3781	1953	1478	1286	825	544	464	338	190
16	8407	6925	4595	3154	2460	1529	1356	857	518	498	334	206
17	8289	6913	4030	3150	2469	1633	1459	889	594	500	391	194
18	8991	7530	4696	3235	2175	1763	1573	949	613	558	378	232
19	8873	7438	4791	4143	2538	1791	1616	1008	668	591	392	220
20	9653	8127	5437	3697	2779	1964	1687	1117	630	620	428	230
21	9816	8632	5591	3807	3160	1998	1772	1133	606	640	445	246
22	9829	8220	7085	4379	3025	2136	1865	1209	755	678	476	263
23	9909	7595	5597	4257	3052	2197	1942	1279	786	676	478	267
24	9792	8032	6844	4609	3217	2425	2020	1352	804	722	491	290
25	9953	7999	5846	4622	3439	2421	2093	1344	871	744	528	293
26	9470	8280	7457	5394	3285	2596	2202	1398	916	789	548	305
27	9455	8306	6438	4526	3388	2524	2281	1421	959	806	573	317
28	9757	8282	7049	4761	3552	2746	2270	1410	973	843	586	312
29	10002	8119	7506	4970	3709	2717	2387	1607	1016	881	644	339
30	10097	8603	6428	5124	4102	2861	2418	1626	1038	906	670	349
31	10012	8524	7565	5223	3917	2901	2565	1676	1106	934	679	343
32	9953	8846	7448	5340	3927	3011	2588	1777	1071	972	609	361
33	10349	8580	6722	5304	4249	3193	2644	1788	1188	1006	728	378
34	9993	8415	7173	5135	4216	3261	2775	1833	1199	1017	730	385
35	10235	8356	7590	5372	4141	3285	2768	1891	1264	1062	756	416
36	10280	8153	7332	5288	4272	3307	2786	1866	1297	1116	817	446
37	10378	8392	7240	5685	4281	3544	2878	1979	1332	1132	851	446
38	10344	8519	7885	5389	4732	3667	2916	2020	1404	1151	884	478
39	9954	8071	7994	5313	4333	3648	2958	2062	1399	1194	886	503
40	9809	8196	7717	5428	4342	3710	3074	2141	1203	1196	932	495
41	9920	8061	7827	5487	4447	3707	3131	2178	1501	1280	891	520
42	10104	8232	7698	5557	4539	3895	3159	2337	1531	1286	758	556
43	9643	8147	7487	5464	4607	3821	3189	2181	1555	1319	916	542
44	9897	8494	6967	5673	5060	3924	3193	2298	1660	1368	773	588
45	9997	8417	7259	5478	4525	3924	3267	2268	1614	1399	1036	561
46	10118	8263	8920	5694	4629	3993	3385	2316	1678	1372	1098	616
47	9839	8711	8511	5874	5086	4091	3255	2402	1751	1474	1128	622
48	9562	8235	7671	5760	4501	4027	3413	2385	1713	1440	1157	644
49	9384	8728	7606	5912	4722	4152	3414	2458	1786	1526	1166	634
50	9317	8630	7856	5933	4885	4169	3425	2412	1790	1486	1189	672
51	9601	8739	8049	6065	4498	4215	3441	2534	1802	1555	1188	680
52	10516	8439	7429	5951	4564	4162	3440	2597	1882	1547	1216	690
53	10250	8881	7704	5787	4872	4285	3487	2630	1860	1570	1222	703
54	9944	8631	7667	6086	4796	4416	3565	2610	1954	1659	1262	715
55	9928	8205	7955	6146	4962	4446	3612	2596	2044	1703	1342	714
56	9725	8348	8472	5911	4918	4424	3580	2628	1995	1681	1187	749
57	9396	8391	8444	5672	4687	4305	3619	2598	2032	1696	1040	753
58	9901	8195	7553	5663	4646	4358	3704	2670	2021	1738	1366	751
59	9861	8782	8217	5976	4849	4543	3675	2708	2161	1794	1237	783
60	9786	8121	7972	6002	4798	4433	3682	2712	2039	1736	1100	781
61	9388	8396	7815	6291	4656	4489	3729	2764	2089	1746	1102	819
62	9448	8424	8225	6046	4800	4462	3711	2633	2123	1767	1348	803
63	10298	8510	8134	6180	4892	4567	3741	2757	2167	1854	1186	840
64	9883	8247	8342	6098	4756	4584	3686	2665	2179	1852	1192	818
65	9538	8732	7471	6288	4793	4577	3808	2783	2286	1888	1378	867
66	9414	8364	8221	5801	4957	4572	3787	2716	2257	1853	1395	860
67	9401	8505	7994	6124	4831	4525	3822	2816	2269	1877	1281	856
68	9996	8035	7767	6075	4987	4582	3698	2831	2235	1900	1268	922
69	9438	8274	7994	6412	4841	4619	3884	2803	2305	1886	1392	878
70	9891	8477	7990	6229	5041	4551	3865	2857	2239	1920	1424	890
71	10235	9176	8132	6057	5154	4631	3848	2852	2310	1963	1427	967
72	9977	8845	7217	5846	4917	4587	3849	2747	2296	1929	1402	910
73	10680	8129	7990	6154	5099	4705	3840	2743	2377	1941	1424	995
74	10032	8155	7353	6271	4972	4671	3881	2822	2454	1993	1462	967
75	9812	8347	7477	5970	4867	4657	3871	2828	2343	2006	1458	986
76	9849	8298	7400	6153	4783	4651	3853	2894	2395	1964	1469	992
77	10403	8374	7699	5953	4902	4591	3828	2869	2404	1989	1527	992
78	10140	8575	7998	5942	4947	4674	3925	2812	2377	2040	1479	1027
79	10439	8296	8312	6177	4908	4635	3928	2804	2385	2063	1525	1027
80	9978	8133	7660	6191	4907	4688	3943	2845	2425	2086	1522	1127
81	9905	8249	7471	6175	4948	4824	3900	2867	2475	2104	1593	1188
82	10620	8166	8258	6007	4976	4817	3937	2911	2450	2081	1566	1177
83	9422	8107	7458	6005	5012	4696	3935	2870	2469	2058	1547	1161
84	9695	7881	7426	6168	5058	4686	3930	2811	2419	2050	1565	1151
85	9834	8372	7101	6133	5046	4795	3879	2884	2533	2155	1602	1230
86	9377	8517	6577	5904	4790	4696	3856	2823	2456	2101	1602	1208
87	9638	8452	6735	5959	4910	4772	3832	2794	2477	2120	1596	1159
88	9269	8736	6804	5862	4931	4786	3886	2778	2521	2103	1577	1173
89	10025	8495	7073	6050	4978	4876	3925	2956	2563	2146	1653	1242
90	9473	8755	7146	5990	4914	4779	3938	2791	2529	2106	1633	1211
91	9460	8552	7303	6022	4917	4896	4007	2833	2495	2104	1622	1229
92	9605	8313	7890	6012	4861	4785	4030	2857	2545	2142	1650	1200
93	9426	8412	7566	5973	4815	4712	4005	2867	2547	2127	1665	1227
94	9184	8588	7276	6016	4821	4757	3844	2857	2588	2157	1636	1241
95	9720	8356	7616	6314	4998	4874	3939	2947	2587	2193	1677	1253
96	9510	8137	7152	6009	4981	4841	3994	2877	2556	2166	1637	1257
97	9323	8089	6880	6122	4978	4773	3964	2902	2552	2169	1685	1239
98	9375	8589	6607	6382	4909	4838	3920	2826	2587	2119	1655	1267
99	9168	8696	6972	6359	4899	4835	4023	2737	2541	2151	1674	1290
100	9484	8649	7195	6381	5008	4926	3987	2898	2673	2247	1712	1271
101	9346	8622	7535	6404	5110	4897	3954	2946	2680	2172	1690	1297
102	9314	8087	8008	6336	4955	4867	3999	2861	2639	2175	1670	1236
103	9016	8115	6916	6072	4911	4800	4082	2925	2646	2163	1763	1269
104	8976	8593	7015	6117	4940	4878	3984	2789	2680	2205	1716	1267
105	9375	8472	7394	6263	4995	4938	3992	2893	2623	2193	1729	1257
106	9526	7994	7564	6212	4848	4779	3923	2901	2591	2199	1726	1255
107	9912	8612	7455	6202	4966	4954	4006	2983	2670	2305	1735	1281
108	10220	8255	7908	6429	5083	4933	3966	2918	2656	2265	1786	1311
109	10166	8454	6765	6343	5046	4903	3951	2900	2722	2280	1712	1264
110	10102	8186	7270	6145	4922	4864	3995	2896	2646	2197	1737	1262
111	9482	8280	7113	6190	4938	4835	3940	2916	2598	2219	1761	1297
112	9375	8496	7820	6132	4956	4807	3985	2809	2643	2234	1737	1259
113	9410	8379	7045	6322	4999	4970	3971	2921	2692	2268	1813	1273
114	9115	8373	7020	6286	4909	4896	3991	2782	2637	2216	1803	1271
115	9127	8727	7140	6195	4948	4915	3969	2856	2668	2207	1813	1270
116	9701	8815	7600	6287	5068	5056	3967	2802	2732	2340	1842	1268
117	9253	8850	7401	6294	4915	4927	3946	2889	2630	2208	1762	1289
118	9613	8633	6906	6337	5022	5042	3970	2840	2743	2298	1833	1258
119	9418	8792	7008	6266	5042	5114	3951	2816	2723	2297	1794	1279
120	9762	8874	7064	6504	5084	5045	3934	2912	2720	2253	1874	1320
121	9174	9054	7243	6348	5008	4870	3998	2933	2642	2178	1770	1280
122	9156	8971	7352	6275	4874	4946	3939	2795	2706	2211	1793	1255
123	9586	8913	8195	6415	5073	5026	3968	2962	2693	2292	1781	1291
124	9184	8843	6937	6362	4989	4990	3962	2876	2652	2276	1748	1230
125	9479	9249	6849	6483	5100	5096	3954	2854	2735	2283	1773	1266
126	9317	8799	7302	6445	4969	4984	4004	2824	2697	2203	1708	1265
127	9477	8797	7657	6419	5093	5095	3990	2883	2732	2313	1703	1234
