time	200	160	128	102.4	81.92	65.536	52.4288	41.94304	33.554432	26.8435456	21.47483648	17.179869184
0	1763	1201	681	524	341	181	117	89	81	63	60	59
1	1751	1586	1090	502	390	213	123	99	78	78	58	51
2	1631	1382	1244	601	445	214	137	94	84	73	57	61
3	1608	1432	1332	757	483	270	162	108	92	70	68	58
4	1911	1737	1410	648	518	304	147	114	94	72	66	56
5	2408	2097	1239	707	497	279	175	115	94	82	69	60
6	2932	2258	1592	1104	678	342	193	141	109	81	63	60
7	2239	2592	1238	1023	730	345	204	132	109	85	71	66
8	2348	2437	1835	955	740	365	216	143	104	88	72	60
9	3037	2767	2271	1422	896	451	226	150	108	93	72	72
10	4172	2937	2478	1305	1024	466	236	169	120	83	82	68
11	2862	2734	2729	1678	1012	491	262	171	130	91	72	67
12	4151	2709	2848	1680	1141	567	269	177	122	91	79	64
13	5240	2917	2785	1774	1098	518	290	189	136	93	84	63
14	5134	2974	2944	1557	1193	612	321	204	136	108	73	68
15	5112	3072	3198	1435	1311	660	352	214	144	105	84	67
16	5797	3190	3245	1637	1351	704	372	227	146	108	85	82
17	5426	3756	3291	1545	1447	729	408	240	166	117	85	81
18	5700	4114	3373	2221	1512	703	409	233	164	117	88	78
19	5394	4025	2991	1638	1520	745	412	252	163	120	96	86
20	5387	4280	3524	2466	1571	794	444	270	194	127	102	79
21	6055	4076	3310	2390	1680	820	475	281	189	130	97	83
22	5920	4146	3136	2141	1748	936	493	279	192	133	103	77
23	5875	4156	3309	2132	1771	930	502	297	207	120	103	93
24	6449	4478	3788	1997	1896	970	522	322	216	148	108	91
25	6455	4247	3882	2313	1883	957	549	321	197	149	109	90
26	6363	4300	3728	2440	1910	976	554	327	235	152	108	86
27	6631	4029	3778	2474	1945	1089	572	355	230	160	109	88
28	6605	4231	3808	2639	2038	1030	629	354	237	168	123	98
29	6352	4539	4123	2295	2064	1075	631	361	244	170	120	102
30	6450	4372	3956	2401	2036	1163	604	384	242	181	119	100
31	6390	4360	3794	2593	2001	1174	645	402	262	177	133	101
32	6422	4759	4234	2843	2013	1200	657	398	271	187	123	103
33	6514	4521	4015	2626	2123	1206	671	421	297	193	127	108
34	6038	4395	3784	2909	2086	1187	668	412	279	188	127	104
35	6212	4214	3692	2800	2059	1180	707	439	280	204	133	105
36	6262	4324	3618	2758	2085	1362	738	440	288	195	140	112
37	6213	4482	4188	2907	2213	1280	740	459	330	210	142	111
38	6605	4452	3700	2661	2222	1329	757	454	326	191	147	116
39	6190	4413	4102	3024	2256	1284	783	488	338	215	132	113
40	6504	4347	3769	2708	2392	1323	800	478	328	223	142	122
41	5976	4359	4063	2807	2242	1321	759	469	332	219	152	115
42	5894	4464	3700	3007	2399	1369	798	504	327	228	154	130
43	6345	4462	3970	2914	2258	1335	796	522	330	224	150	116
44	6278	4746	3841	3117	2351	1404	819	501	359	232	164	140
45	6259	4344	3730	3357	2299	1387	818	525	354	246	163	132
46	6254	4265	3656	3047	2325	1389	847	537	371	230	173	138
47	6155	4393	3786	3331	2459	1408	840	542	369	225	154	127
48	5642	4718	3867	2977	2413	1348	836	518	375	250	174	137
49	6100	4340	4027	2944	2435	1453	886	543	381	250	175	118
50	5782	4381	3695	2991	2390	1422	865	550	397	243	174	142
51	5731	4423	3952	3054	2415	1463	856	568	392	260	166	139
52	6282	4585	4016	3186	2370	1467	881	560	368	262	183	144
53	5929	4233	3948	3061	2437	1505	915	562	393	263	189	147
54	6467	4185	3900	3318	2445	1512	912	591	406	261	180	158
55	6919	4136	4021	2995	2420	1415	965	586	440	261	177	151
56	6864	4244	4108	2933	2482	1435	935	593	426	295	198	160
57	6234	4209	3712	2785	2336	1483	918	575	405	285	184	155
58	6393	4187	4224	3748	2454	1479	965	615	417	265	192	144
59	6298	4275	4286	3767	2434	1477	955	622	406	259	190	162
60	5806	4310	4158	3801	2522	1466	925	607	423	288	184	155
61	6515	4077	4081	3349	2392	1483	958	616	419	272	198	165
62	5875	4099	3880	3268	2437	1539	933	614	449	279	199	163
63	6097	4810	4294	3441	2604	1538	960	611	434	299	210	162
64	6056	4311	4127	3320	2504	1526	952	622	439	297	201	167
65	5761	4504	4011	3313	2504	1497	934	626	462	289	207	174
66	6109	4469	4000	3501	2481	1403	982	617	440	269	217	172
67	6141	4476	4049	3341	2477	1486	949	637	439	301	216	161
68	6292	4692	3779	3598	2314	1574	997	643	433	304	223	167
69	6191	4968	4199	3599	2227	1505	978	641	435	306	205	174
70	6236	4552	4012	3189	2268	1501	1023	636	434	299	227	167
71	6443	5131	4137	3686	2431	1485	984	669	469	311	195	179
72	6184	3896	3954	3072	2388	1571	959	627	451	298	226	188
73	5851	4734	4104	2940	2408	1561	992	659	440	317	211	174
74	6627	4684	4118	3448	2350	1551	1022	684	470	300	227	184
75	6362	4283	4143	3798	2364	1566	981	656	453	313	217	174
76	6441	4119	4138	3080	2297	1569	1000	637	440	292	212	181
77	5957	4466	4270	3278	2365	1586	975	656	471	307	218	173
78	6201	4723	4065	3592	2418	1514	985	638	473	297	226	171
79	5792	4327	4172	3670	2434	1610	999	664	455	315	227	183
80	6000	4416	4022	3002	2402	1613	991	650	464	307	213	180
81	6098	4451	4372	3071	2553	1552	1014	675	460	318	224	186
82	6603	4631	4194	2968	2450	1676	1012	710	473	307	238	182
83	6521	3998	4229	3369	2406	1600	1016	663	487	300	227	177
84	6340	4460	4229	2991	2387	1601	1004	667	477	319	240	192
85	6449	4473	4397	3629	2437	1712	971	715	468	335	224	186
86	6586	4258	4222	3472	2493	1664	1018	661	465	303	225	184
87	6633	4588	4347	3797	2436	1641	973	698	464	311	252	189
88	6429	4247	4021	2966	2484	1583	1009	659	491	327	229	191
89	6149	4328	4112	3119	2534	1618	1012	697	466	319	230	191
90	5851	4475	4263	3073	2452	1595	979	698	465	320	220	189
91	5759	4548	4046	3797	2460	1649	1013	705	463	321	240	181
92	5602	4405	4292	3031	2430	1632	990	703	472	326	238	195
93	5760	4774	4212	2962	2489	1652	1024	687	491	325	233	184
94	5796	4445	4195	3370	2467	1619	1027	669	489	334	230	187
95	6245	4559	4344	3148	2560	1650	998	687	472	339	230	202
96	6207	4719	4421	2961	2481	1612	1040	681	493	311	243	190
97	5861	4823	4068	3452	2461	1681	1011	665	495	322	246	203
98	6049	4498	4141	3120	2530	1647	1017	713	500	349	236	200
99	5770	4022	4304	3923	2486	1625	1010	685	494	320	250	190
100	6497	4342	4353	3688	2577	1655	1018	696	493	333	231	207
101	6473	5024	4484	3296	2538	1707	1018	711	497	328	239	191
102	6065	4702	3980	3003	2545	1680	996	714	465	354	236	191
103	6555	5276	4091	3403	2503	1637	982	707	495	329	254	190
104	6483	4372	4117	3204	2574	1648	974	680	492	332	235	193
105	6008	4812	4320	3276	2561	1688	1043	720	523	349	244	196
106	5777	4271	3960	3064	2547	1714	1014	708	481	350	254	193
107	6533	4689	4253	3151	2582	1697	1052	700	487	345	245	202
108	6128	5456	4128	3107	2528	1760	1051	688	507	366	246	198
