time	200	160	128	102.4	81.92	65.536	52.4288	41.94304	33.554432	26.8435456	21.47483648	17.17986918
5	70	62	52	44	42	44	43	43	43	43	41	42
6	74	59	52	46	47	45	42	37	36	41	41	41
7	74	63	54	48	41	39	41	43	44	42	39	41
8	83	71	55	45	47	44	42	43	45	44	41	44
9	98	70	56	57	48	42	42	41	43	43	42	36
10	91	80	58	51	45	45	41	42	43	43	35	39
11	107	82	59	46	48	42	44	42	45	42	37	42
12	130	89	69	55	43	42	41	45	37	45	41	43
13	141	91	73	61	40	43	37	43	42	43	42	47
14	177	113	71	69	45	47	38	43	40	37	43	39
15	210	145	83	68	45	47	40	40	39	43	37	44
16	246	155	84	75	43	46	49	40	45	42	41	38
17	273	183	95	77	48	40	39	42	37	43	39	38
18	303	194	105	85	46	51	45	50	39	37	44	40
19	361	241	109	99	48	40	41	41	45	45	42	40
20	422	261	123	105	48	45	46	39	41	39	37	39
21	464	289	117	110	44	47	44	45	43	42	37	38
22	531	334	155	120	49	49	43	47	43	41	45	38
23	586	356	148	135	47	48	40	45	44	46	39	38
24	643	403	170	144	56	58	44	49	46	41	38	40
25	733	436	181	164	48	58	42	44	43	42	38	41
26	779	495	209	177	62	61	44	47	44	45	43	42
27	881	553	231	193	59	62	46	38	39	38	45	41
28	969	595	249	210	69	67	48	45	41	38	42	40
29	1024	641	270	229	72	70	51	47	44	42	41	40
30	1150	704	317	257	71	82	50	48	49	41	40	43
31	1169	733	312	267	79	84	48	48	50	43	36	39
32	1294	811	350	288	87	91	48	46	48	43	42	40
33	1341	839	382	303	99	98	48	47	47	44	39	40
34	1409	909	440	327	114	112	54	45	51	42	45	37
35	1507	982	462	358	132	131	63	50	49	44	44	38
36	1609	1010	502	375	141	143	62	64	52	42	43	39
37	1710	1054	526	400	145	149	68	51	48	40	44	39
38	1764	1101	579	438	165	149	71	59	55	38	40	42
39	1829	1130	587	453	174	184	69	63	55	36	44	38
