time	200	150	100	60	50	40	25	10	5
187	4390	3128	2343	1527	1300	1050	705	503	253
188	4334	3053	2356	1516	1284	1005	707	482	273
189	4367	3068	2316	1538	1244	1028	689	480	279
190	4347	3052	2287	1548	1216	1025	701	477	273
191	4282	3104	2350	1525	1289	1070	692	486	285
192	4422	3088	2346	1540	1260	1059	699	493	275
193	4350	3051	2297	1528	1249	1041	666	488	287
194	4339	3101	2350	1535	1276	1039	701	488	283
195	4417	3048	2388	1524	1251	1047	676	496	302
196	4405	3032	2361	1493	1275	1003	693	468	288
197	4244	3064	2307	1530	1212	1045	701	491	290
198	4269	3045	2377	1515	1267	1027	714	506	276
199	4347	3100	2345	1548	1314	1060	730	483	289
200	4314	3077	2354	1531	1236	1064	719	500	292
201	4407	3103	2379	1544	1292	1121	705	506	298
202	4342	3121	2354	1513	1312	1057	717	473	296
203	4241	3073	2325	1501	1247	1054	694	468	286
204	4317	3037	2361	1533	1231	1065	693	517	291
205	4377	3120	2373	1529	1301	1055	705	504	287
206	4443	3088	2370	1544	1240	1041	729	494	307
207	4452	3071	2305	1577	1288	1041	713	498	290
208	4463	3114	2364	1567	1288	1042	716	511	294
209	4387	3113	2364	1584	1244	1055	729	500	297
210	4329	3164	2332	1503	1256	1034	710	500	306
211	4335	3018	2379	1530	1263	1041	732	494	298
212	4316	3081	2315	1503	1260	1054	714	479	297
213	4223	3011	2314	1561	1273	1027	711	499	295
214	4250	3104	2354	1545	1255	1045	745	489	312
215	4365	3105	2364	1545	1248	1066	730	509	293
216	4310	3073	2332	1527	1259	1036	702	535	304
217	4319	3096	2313	1522	1279	1060	732	502	278
218	4298	3081	2332	1552	1253	1024	715	489	317
219	4345	3034	2309	1552	1281	1044	728	521	314
220	4329	3071	2287	1556	1270	1048	712	489	282
221	4330	3099	2326	1570	1273	1039	741	505	298
222	4338	3038	2310	1534	1272	1020	697	496	291
223	4418	3032	2335	1549	1260	1044	733	512	315
224	4396	3104	2341	1541	1235	1055	719	525	302
225	4322	3076	2359	1529	1273	1059	736	505	313
226	4351	3110	2381	1537	1223	1053	692	505	294
227	4352	3098	2348	1579	1254	1036	708	514	309
228	4334	3028	2362	1500	1276	1028	713	472	298
229	4323	3119	2313	1541	1307	1033	713	492	315
230	4349	3186	2382	1521	1240	1051	716	515	322
231	4414	3148	2352	1560	1265	1056	750	495	307
232	4352	3119	2303	1496	1279	1052	736	487	297
233	4310	3093	2364	1597	1255	1068	693	488	303
234	4238	3152	2366	1563	1212	1050	718	512	306
235	4262	3057	2303	1537	1273	1055	702	526	323
236	4299	3078	2334	1540	1277	1026	699	524	305
237	4335	3166	2388	1575	1268	1066	738	505	305
238	4327	3121	2362	1545	1258	1069	705	501	292
239	4268	3115	2330	1629	1248	1042	726	513	311
240	4227	3132	2325	1544	1265	1009	709	514	304
241	4293	3155	2338	1541	1250	1053	720	536	316
242	4389	3115	2370	1537	1265	1056	688	493	310
243	4344	3137	2378	1558	1240	1042	710	517	300
244	4363	3061	2322	1583	1250	1041	738	505	291
245	4268	3160	2336	1561	1253	1032	703	489	308
246	4265	3081	2386	1584	1232	1072	722	502	310
247	4236	3111	2338	1532	1248	1047	724	499	307
248	4230	3207	2367	1536	1274	1047	736	519	305
249	4237	3131	2364	1536	1260	1031	718	497	304
250	4405	3145	2385	1561	1245	1054	723	511	323
251	4492	3141	2319	1603	1272	1019	716	508	322
252	4301	3110	2351	1570	1274	1071	750	511	324
253	4316	3168	2351	1558	1227	1047	724	497	312
254	4192	3066	2375	1560	1269	1034	727	500	303
255	4333	3067	2394	1575	1255	1047	713	502	311
256	4230	3080	2353	1572	1295	1044	731	518	316
257	4302	3149	2358	1558	1270	1078	708	518	327
258	4522	3120	2388	1575	1281	1055	702	513	308
259	4463	3181	2424	1582	1294	1059	739	492	310
260	4387	3099	2413	1570	1247	1073	734	499	304
261	4421	3114	2392	1562	1258	1089	716	514	306
262	4313	3142	2332	1587	1226	1047	707	515	316
263	4244	3091	2365	1563	1268	1071	735	514	310
264	4287	3131	2385	1545	1256	1073	714	510	301
265	4258	3117	2369	1553	1259	1066	705	525	318
266	4324	3112	2371	1591	1261	1038	735	514	298
267	4384	3095	2378	1553	1271	1049	726	502	315
268	4365	3102	2336	1556	1254	1084	739	489	301
269	4377	3144	2335	1525	1275	1005	727	532	301
270	4500	3135	2353	1554	1263	1035	711	524	308
271	4484	3123	2387	1606	1326	1047	751	518	320
272	4407	3091	2390	1614	1260	1057	746	518	298
273	4364	3070	2379	1511	1230	1079	738	523	302
274	4389	3101	2387	1561	1274	1030	728	523	297
275	4385	3156	2370	1594	1267	1066	739	514	313
276	4373	3065	2415	1609	1263	1042	718	506	306
277	4370	3160	2388	1585	1254	1056	734	512	305
278	4335	3097	2337	1568	1256	1045	730	515	320
279	4307	3100	2359	1578	1259	1065	719	500	301
280	4372	3114	2319	1585	1227	1065	724	542	309
281	4453	3193	2324	1545	1256	1024	744	511	313
282	4418	3129	2366	1554	1273	1053	727	513	302
283	4420	3085	2433	1594	1289	1045	727	523	311
284	4333	3106	2350	1561	1268	1052	726	525	305
285	4358	3085	2360	1583	1274	1034	755	494	318
286	4325	3090	2368	1577	1237	1076	727	512	326
287	4299	3124	2372	1571	1266	1026	708	514	312
288	4282	3148	2418	1601	1290	1059	717	505	286
289	4256	3113	2349	1536	1280	1033	706	536	323
290	4259	3098	2385	1583	1286	1032	745	495	303
291	4404	3139	2353	1594	1245	1028	736	533	317
292	4576	3135	2417	1577	1259	1088	724	516	314
293	4639	3110	2413	1526	1287	1044	730	502	305
294	4565	3123	2400	1554	1244	1038	723	500	318
295	4470	3102	2370	1557	1268	1025	725	523	288
296	4459	3107	2410	1547	1250	999	727	514	312
297	4486	3124	2368	1581	1266	1057	743	530	326
298	4510	3133	2354	1573	1282	1018	721	490	300
299	4387	3096	2332	1569	1213	1032	732	526	322
300	4467	3161	2361	1581	1250	1034	713	513	322
301	4486	3095	2348	1558	1251	1022	729	508	322
302	4577	3133	2364	1551	1299	1024	720	506	307
303	4472	3111	2367	1603	1265	1034	718	530	303
304	4465	3108	2357	1579	1253	1039	712	498	311
305	4418	3117	2400	1584	1270	1060	717	536	325
306	4294	3121	2340	1579	1253	1059	713	530	305
307	4308	3167	2361	1554	1229	1025	707	507	310
308	4365	3121	2341	1618	1250	1054	710	498	288
309	4421	3109	2333	1577	1239	1029	715	491	304
310	4298	3174	2321	1597	1241	1035	718	518	319
311	4349	3117	2377	1543	1241	1041	699	520	306
312	4379	3082	2389	1589	1236	993	746	530	304
313	4435	3115	2393	1581	1264	1061	735	515	308
314	4400	3093	2377	1598	1250	1053	742	512	319
315	4432	3137	2384	1596	1253	1033	700	490	300
316	4415	3131	2367	1561	1275	1026	738	502	309
317	4427	3094	2404	1600	1262	1048	726	518	312
318	4494	3143	2406	1582	1292	1048	764	529	300
319	4445	3141	2361	1573	1272	1042	718	511	318
320	4462	3094	2375	1576	1293	1061	733	485	323
321	4454	3104	2337	1555	1296	1037	733	541	312
322	4498	3137	2390	1559	1272	1046	728	542	310
323	4453	3113	2396	1595	1261	1018	716	517	310
324	4493	3131	2399	1585	1256	1042	722	527	311
325	4484	3157	2398	1579	1271	1069	707	519	334
326	4489	3122	2414	1592	1284	1057	731	504	322
327	4550	3173	2403	1547	1248	1040	723	502	311
328	4552	3157	2419	1575	1225	1042	735	514	301
329	4474	3138	2319	1625	1264	1008	713	523	299
330	4553	3146	2370	1565	1256	1058	743	511	300
331	4551	3213	2427	1597	1297	1025	726	529	309
332	4342	3163	2376	1603	1266	1065	714	511	312
333	4285	3137	2437	1575	1273	1011	727	523	307
334	4283	3174	2400	1591	1248	1007	732	527	329
335	4239	3117	2399	1610	1241	1043	735	509	316
336	4377	3068	2333	1607	1274	1049	707	527	301
337	4359	3184	2396	1572	1246	1050	743	509	312
338	4374	3134	2379	1573	1270	1008	736	543	316
339	4404	3201	2381	1576	1270	1060	718	516	318
340	4428	3171	2398	1615	1300	1041	741	527	294
341	4349	3239	2337	1558	1244	1015	738	509	308
342	4374	3168	2438	1573	1259	1081	730	504	313
343	4332	3175	2352	1615	1259	1063	722	498	295
344	4393	3111	2407	1592	1232	1055	727	520	310
345	4396	3137	2366	1569	1235	1053	704	515	316
346	4437	3106	2372	1580	1286	1052	724	520	303
347	4459	3150	2388	1579	1245	1069	709	502	301
348	4531	3185	2420	1621	1265	1059	729	536	319
349	4439	3165	2374	1581	1273	1051	721	509	320
350	4462	3138	2344	1595	1265	1060	742	499	299
351	4417	3151	2377	1588	1285	1039	730	533	322
352	4508	3204	2371	1580	1262	1045	744	506	304
353	4523	3142	2374	1595	1241	1036	719	501	320
354	4448	3199	2411	1622	1260	1026	726	504	305
355	4382	3214	2399	1606	1277	1008	743	524	328
356	4421	3146	2368	1598	1276	1055	692	522	318
357	4439	3187	2411	1607	1268	1072	728	512	312
358	4398	3159	2413	1600	1241	1051	731	516	304
359	4419	3164	2354	1635	1297	1020	718	494	303
360	4434	3168	2376	1633	1256	1017	729	501	317
361	4469	3187	2424	1633	1261	1015	749	529	310
362	4460	3228	2373	1600	1256	1015	747	504	311
363	4436	3204	2426	1607	1313	1043	720	513	314
364	4423	3180	2449	1596	1290	1034	705	522	315
365	4349	3175	2383	1586	1267	1003	728	495	315
366	4446	3287	2407	1624	1288	1051	734	491	306
367	4420	3173	2446	1533	1265	1023	703	509	327
368	4471	3212	2407	1617	1263	1043	734	529	310
369	4387	3225	2405	1584	1303	1022	738	516	312
370	4361	3160	2370	1625	1281	1059	739	516	329
371	4455	3149	2416	1591	1271	1040	723	507	304
372	4393	3199	2432	1647	1297	1060	730	506	328
373	4429	3174	2397	1621	1259	1035	741	512	317
374	4422	3118	2388	1616	1258	1032	706	501	328
375	4449	3166	2404	1596	1229	1014	739	508	319
376	4352	3211	2395	1638	1256	1027	712	508	318
377	4393	3159	2394	1570	1260	1021	724	504	307
378	4413	3191	2404	1587	1283	1021	722	494	315
379	4372	3183	2379	1607	1250	1033	734	499	302
380	4434	3207	2441	1604	1251	1042	722	486	311
381	4511	3140	2424	1612	1271	1053	713	505	315
382	4439	3211	2337	1598	1248	1020	722	494	305
383	4398	3169	2401	1584	1253	1043	727	508	297
384	4431	3156	2405	1614	1250	1007	726	511	305
385	4479	3115	2436	1582	1264	1033	736	523	308
386	4485	3198	2420	1632	1295	1016	752	498	325
387	4434	3163	2414	1617	1312	1038	712	520	310
388	4496	3146	2370	1604	1272	1030	742	514	311
389	4482	3133	2422	1588	1263	1004	729	523	311
390	4444	3142	2364	1575	1244	1028	717	506	323
391	4576	3233	2401	1601	1271	1010	734	515	305
392	4537	3213	2384	1631	1265	1033	719	503	302
393	4506	3189	2458	1631	1266	1040	730	515	307
394	4507	3203	2395	1637	1251	1039	692	524	312
395	4400	3156	2400	1624	1255	1026	748	516	308
396	4573	3221	2407	1613	1290	1046	728	522	301
397	4488	3185	2343	1609	1233	1028	727	491	313
398	4424	3141	2381	1569	1250	1033	748	508	317
399	4500	3191	2394	1594	1281	1070	703	523	293
400	4474	3224	2384	1591	1268	1026	710	506	326
401	4477	3233	2376	1645	1259	1027	723	506	311
402	4412	3246	2427	1643	1303	1056	741	519	315
403	4453	3179	2425	1587	1265	1010	711	509	310
404	4512	3188	2358	1597	1279	1036	726	533	301
405	4505	3222	2376	1641	1222	1030	731	532	310
406	4519	3210	2421	1628	1280	1016	725	491	300
407	4409	3212	2426	1614	1278	1018	718	515	311
408	4505	3167	2378	1639	1251	1028	745	520	307
409	4450	3253	2365	1641	1248	1015	713	529	320
410	4416	3161	2352	1643	1279	1046	754	497	324
411	4471	3202	2352	1601	1279	1030	741	498	312
412	4470	3185	2418	1621	1223	1015	703	519	307
413	4480	3164	2400	1615	1260	1037	720	527	317
414	4488	3173	2416	1621	1269	1037	724	509	296
415	4474	3211	2422	1625	1304	1066	723	501	314
416	4401	3194	2354	1617	1258	1022	702	510	323
417	4400	3193	2354	1611	1255	1023	735	526	304
418	4397	3205	2435	1638	1255	1023	727	503	323
419	4379	3178	2416	1599	1284	1033	694	486	317
420	4363	3215	2380	1612	1271	1036	723	500	315
421	4393	3210	2392	1599	1258	1021	738	499	300
422	4383	3211	2405	1610	1280	1019	708	506	295
423	4408	3230	2423	1577	1277	1036	730	509	316
424	4429	3115	2396	1634	1319	999	726	498	300
425	4371	3205	2415	1623	1274	1036	705	535	327
426	4361	3173	2399	1630	1278	1037	732	514	297
427	4515	3146	2442	1645	1254	1056	746	497	324
428	4543	3208	2435	1661	1305	1060	730	489	313
429	4468	3144	2426	1613	1267	1019	751	526	320
430	4456	3157	2384	1626	1282	1004	717	489	288
431	4392	3216	2376	1612	1271	1056	717	512	310
432	4442	3204	2438	1640	1281	1010	731	518	307
433	4401	3198	2390	1626	1276	1024	696	511	312
434	4414	3176	2421	1605	1248	1051	694	488	328
435	4406	3171	2402	1600	1282	1033	726	515	300
436	4354	3158	2422	1640	1279	1028	721	498	321
437	4404	3201	2390	1616	1276	1029	734	494	302
438	4398	3252	2383	1613	1247	1027	721	495	318
439	4416	3119	2387	1599	1250	998	696	498	318
440	4432	3189	2392	1638	1273	1017	731	500	306
441	4439	3266	2432	1629	1262	1045	703	507	315
442	4446	3254	2343	1604	1261	1051	733	511	309
443	4397	3216	2432	1597	1260	993	718	509	299
444	4460	3248	2379	1640	1259	1025	730	501	303
445	4466	3235	2396	1632	1267	1023	726	508	311
446	4464	3270	2432	1664	1309	1035	734	502	321
447	4474	3180	2453	1640	1262	1012	743	499	311
448	4524	3215	2348	1639	1268	1047	741	501	301
449	4486	3197	2445	1660	1265	1024	723	497	318
450	4495	3234	2362	1636	1250	1025	722	492	295
451	4463	3199	2406	1655	1272	1034	740	499	326
452	4513	3212	2502	1663	1283	1022	744	504	306
453	4485	3251	2484	1645	1300	1030	718	506	319
454	4384	3194	2407	1675	1287	1017	714	504	321
455	4424	3242	2420	1626	1293	1005	716	524	317
456	4448	3174	2412	1638	1280	1004	725	522	308
457	4395	3205	2408	1615	1288	1036	729	513	301
458	4441	3233	2402	1643	1277	1017	713	491	316
459	4373	3256	2396	1614	1281	1031	737	492	296
460	4467	3162	2430	1673	1297	1007	714	518	315
461	4416	3182	2411	1686	1283	1036	713	524	307
462	4472	3192	2403	1678	1349	997	723	543	302
463	4348	3233	2413	1648	1272	1023	726	511	303
464	4416	3203	2425	1653	1268	1038	749	493	303
465	4336	3225	2411	1649	1273	1011	681	502	313
466	4408	3229	2425	1632	1314	1022	707	514	323
467	4341	3192	2402	1643	1290	1037	694	503	326
468	4407	3287	2386	1639	1280	1039	731	496	317
469	4419	3245	2425	1619	1301	997	721	509	315
470	4320	3283	2426	1664	1313	1036	725	504	307
471	4426	3272	2388	1624	1249	1010	706	514	298
472	4348	3205	2443	1613	1262	1024	702	502	310
473	4437	3281	2371	1629	1290	1031	735	507	318
474	4445	3180	2413	1620	1269	1040	720	486	313
475	4423	3261	2396	1656	1298	996	719	500	309
476	4374	3217	2446	1625	1288	1023	703	500	315
477	4428	3202	2444	1632	1303	1011	732	485	313
478	4535	3241	2391	1629	1312	1025	745	502	307
479	4466	3263	2431	1623	1308	1016	733	512	311
480	4569	3174	2447	1626	1276	994	715	529	299
481	4423	3177	2391	1605	1244	1045	722	505	310
482	4392	3188	2383	1618	1298	1037	713	500	308
483	4471	3246	2373	1611	1277	1026	725	507	318
484	4482	3270	2438	1628	1304	1015	724	488	318
485	4505	3217	2433	1664	1291	1025	730	494	324
486	4466	3207	2458	1586	1296	1018	726	512	303
487	4514	3218	2396	1592	1269	1002	711	501	317
488	4458	3192	2431	1620	1289	1024	722	495	300
489	4472	3213	2460	1617	1290	1032	702	507	318
490	4359	3259	2393	1628	1282	1026	681	492	310
491	4353	3252	2406	1586	1256	1012	712	511	298
492	4444	3285	2411	1617	1258	1030	706	514	296
493	4377	3249	2382	1628	1256	1016	741	501	310
494	4392	3211	2411	1596	1299	1048	722	508	324
495	4487	3302	2453	1644	1274	1021	722	493	308
496	4422	3267	2376	1669	1294	1040	729	515	310
497	4407	3176	2418	1630	1240	1032	709	502	311
498	4364	3185	2424	1619	1257	1006	725	488	312
499	4353	3247	2409	1602	1268	1061	729	504	308
500	4409	3271	2426	1653	1302	1004	717	497	328
501	4363	3238	2362	1603	1252	1033	718	515	310
502	4379	3196	2388	1652	1283	1018	722	483	315
503	4372	3189	2414	1619	1299	1023	745	514	287
504	4413	3263	2357	1592	1268	1025	726	488	307
505	4345	3254	2445	1615	1276	1006	725	479	303
506	4404	3189	2422	1623	1277	984	687	510	291
507	4416	3259	2370	1602	1285	1010	719	496	322
508	4398	3238	2411	1628	1289	984	725	492	298
509	4355	3210	2415	1649	1258	1009	703	502	306
510	4419	3210	2414	1638	1220	989	722	496	328
511	4423	3228	2410	1638	1266	1013	721	495	306
512	4380	3214	2436	1596	1257	953	707	526	297
513	4379	3191	2362	1626	1263	983	708	510	305
514	4371	3248	2438	1667	1260	984	701	486	298
515	4362	3259	2441	1650	1263	1003	694	513	318
516	4388	3245	2442	1592	1272	997	731	509	327
517	4355	3311	2346	1652	1247	980	725	499	302
518	4346	3227	2401	1602	1246	993	704	494	300
519	4366	3235	2408	1657	1257	1018	694	494	310
520	4366	3271	2421	1669	1291	989	705	490	297
521	4407	3281	2418	1632	1306	1009	723	501	299
522	4363	3217	2352	1631	1287	1042	708	484	306
523	4372	3202	2356	1638	1246	1007	692	483	310
524	4409	3151	2391	1636	1262	1025	692	502	299
525	4356	3214	2435	1633	1270	1038	722	505	319
526	4412	3212	2402	1636	1274	1033	727	482	313
527	4377	3253	2426	1647	1264	1006	705	497	305
528	4332	3298	2403	1645	1275	1001	705	483	319
529	4360	3256	2442	1588	1246	1000	709	498	291
530	4405	3191	2386	1627	1271	984	722	478	299
531	4367	3229	2418	1661	1256	1021	697	503	292
532	4363	3237	2440	1626	1258	983	727	493	315
533	4468	3215	2415	1626	1306	1021	706	472	297
534	4437	3226	2406	1628	1280	970	718	507	306
535	4376	3242	2470	1625	1265	996	708	504	301
536	4388	3209	2409	1614	1262	1036	706	489	311
537	4401	3210	2422	1618	1248	990	719	480	313
538	4318	3282	2474	1617	1219	1002	684	488	301
539	4436	3196	2423	1597	1253	1006	705	494	304
540	4398	3240	2430	1639	1255	1003	690	494	297
541	4334	3216	2425	1653	1276	986	699	513	292
542	4391	3208	2392	1638	1274	1012	701	496	297
543	4438	3195	2360	1623	1283	1002	726	492	328
544	4396	3202	2388	1643	1301	1000	728	497	307
545	4325	3226	2407	1608	1251	1009	722	497	311
546	4328	3264	2409	1621	1309	974	731	504	292
547	4384	3214	2391	1618	1279	988	723	493	310
548	4414	3249	2400	1635	1286	1006	698	480	301
549	4360	3245	2362	1629	1288	1015	700	483	309
550	4442	3205	2412	1608	1269	1024	730	499	311
551	4505	3225	2407	1636	1239	1012	711	490	309
552	4377	3219	2395	1612	1282	1018	728	504	297
553	4412	3227	2377	1648	1274	961	711	491	304
554	4350	3277	2397	1609	1302	1003	719	481	291
555	4339	3233	2398	1603	1255	1021	694	509	319
556	4417	3262	2391	1616	1246	992	719	505	290
557	4309	3254	2410	1618	1289	996	735	496	290
