time	200	160	128	102.4	81.92	65.536	52.4288	41.94304	33.554432	26.8435456	21.47483648	17.179869184
0	95	90	68	60	60	45	42	44	41	37	42	48
1	93	88	69	62	54	45	44	40	45	42	47	44
2	102	78	62	53	57	46	43	46	37	45	40	47
3	97	82	72	50	54	44	50	41	49	48	39	46
4	104	95	68	53	50	47	40	42	44	43	46	45
5	117	84	80	56	53	47	49	44	43	40	43	48
6	134	100	79	52	49	46	44	41	46	41	43	39
7	151	111	69	55	46	39	46	41	45	42	44	41
8	176	143	83	62	49	51	45	45	43	46	44	46
9	198	157	85	58	49	43	44	39	43	40	44	39
10	212	179	95	58	45	43	49	43	45	43	43	43
11	256	191	114	63	50	46	49	41	47	42	47	41
12	296	230	141	62	47	47	49	43	44	43	42	40
13	367	252	149	74	56	46	42	40	41	43	50	43
14	406	293	168	78	50	49	43	44	40	38	42	43
15	441	346	203	74	54	49	47	42	40	41	36	43
16	506	404	245	90	51	47	48	43	37	47	43	42
17	572	447	291	90	52	48	44	44	48	51	41	43
18	681	533	327	98	54	50	43	39	39	45	43	41
19	768	591	391	111	50	53	44	43	43	43	44	42
20	854	627	439	117	53	47	41	42	36	35	46	49
21	962	739	511	136	60	53	42	45	47	39	40	44
22	1060	823	547	125	62	50	43	48	47	45	48	44
23	1144	903	629	153	61	54	43	44	42	42	44	38
24	1235	975	715	158	67	55	47	41	42	41	44	46
25	1403	1080	778	199	71	57	43	43	42	40	43	48
26	1495	1160	843	217	74	56	44	38	39	45	41	46
27	1549	1244	936	234	86	60	52	47	45	43	42	44
28	1655	1307	1018	267	91	56	48	45	45	42	48	41
29	1715	1421	1080	286	104	59	50	45	46	43	46	45
30	1880	1486	1111	338	114	68	51	38	43	45	41	42
31	1878	1553	1181	384	127	69	47	45	45	41	41	43
32	1959	1580	1258	434	160	69	48	41	44	45	48	40
33	2084	1671	1341	471	173	71	50	47	44	43	48	41
34	2074	1709	1383	534	187	83	44	44	43	45	41	45
35	2158	1739	1430	577	229	78	49	41	50	47	43	40
36	2218	1845	1479	639	216	96	60	45	48	37	43	37
37	2293	1916	1574	670	274	98	50	36	44	38	45	48
38	2429	1955	1572	719	296	106	55	48	42	47	36	42
39	2478	1933	1636	791	341	103	55	42	45	42	42	43
40	2443	2008	1696	872	376	119	56	45	46	44	45	41
41	2521	1996	1696	867	389	127	54	43	48	44	46	43
42	2608	2056	1750	951	434	145	59	49	44	42	41	40
43	2662	2102	1798	965	471	150	61	49	47	42	51	38
44	2666	2192	1776	1023	523	163	68	48	46	39	48	44
45	2710	2195	1798	1038	551	170	64	43	49	44	45	42
46	2745	2220	1904	1090	581	195	68	47	48	45	45	42
47	2782	2244	1845	1072	619	201	69	49	50	43	43	43
48	2795	2301	1878	1133	671	209	76	41	47	44	41	43
49	2841	2381	1924	1193	659	222	67	47	42	40	49	39
50	2814	2400	1945	1207	701	237	63	47	43	42	40	46
51	2912	2408	1935	1239	746	255	79	50	49	43	47	41
52	2915	2340	1980	1247	778	272	86	48	45	45	40	44
53	2959	2407	1995	1302	818	293	82	60	43	38	43	45
54	2954	2394	1985	1321	825	312	92	53	47	39	41	42
55	2963	2441	2055	1306	841	324	83	59	48	41	44	42
56	2986	2481	2069	1327	887	347	100	56	42	46	48	42
57	3082	2495	2051	1390	865	369	108	54	47	43	44	39
58	3059	2513	2105	1413	955	389	107	55	44	40	50	43
59	3085	2602	2150	1402	915	402	111	56	52	46	46	44
60	3140	2589	2104	1453	951	421	127	53	52	43	43	41
61	3198	2651	2209	1424	964	434	120	64	42	45	41	46
62	3133	2680	2195	1498	1017	455	135	63	53	42	46	44
63	3207	2730	2207	1453	1037	479	137	59	51	42	42	41
64	3206	2780	2217	1542	1068	488	162	63	51	38	43	42
65	3242	2719	2199	1526	1066	522	164	68	45	42	46	38
66	3301	2780	2224	1558	1093	512	176	63	49	46	42	41
67	3325	2780	2300	1620	1095	529	176	69	48	42	44	42
68	3395	2786	2268	1631	1118	586	180	76	49	48	45	42
69	3375	2817	2259	1558	1153	579	196	73	45	46	44	41
70	3404	2807	2385	1627	1157	623	206	70	53	41	45	47
71	3428	2878	2417	1714	1193	626	220	78	45	45	44	36
72	3402	2812	2388	1688	1220	640	211	83	51	45	47	47
73	3480	2966	2417	1710	1227	670	233	82	49	42	44	42
74	3504	2949	2391	1727	1249	692	243	97	52	46	45	44
75	3526	2928	2404	1730	1283	714	252	93	47	44	47	37
76	3536	2952	2453	1750	1289	718	271	86	49	48	43	42
77	3565	2950	2480	1806	1321	727	291	93	60	51	44	47
78	3604	3017	2588	1876	1314	747	304	97	50	39	47	39
79	3673	3019	2517	1855	1355	797	315	109	61	44	43	41
80	3638	3040	2552	1862	1362	816	328	106	60	46	42	42
81	3670	3090	2518	1868	1398	846	319	119	54	50	44	49
82	3725	3101	2606	1866	1423	832	355	122	54	48	45	40
83	3704	3112	2594	1887	1410	875	388	118	57	45	42	44
84	3807	3170	2613	1991	1470	887	393	135	50	50	41	45
85	3738	3196	2620	1967	1492	891	411	140	53	45	40	45
86	3919	3274	2751	1983	1524	954	416	138	52	47	42	43
